,Synsets,domain,nrhypos,nrdirhypers,nrpartrels,depthfromtopsynset,glosslength,minwordlength,nroflemmas,polyscore_max,ngrams_last_mean,partrels_normalised,depthfromtopsynset_normalised_x,glosslength_normalised_x,All_CHILDES_mean_x,All_CHILDES_mean_log_x,CHILDES_sum_x,CHILDES_Sum_log_x,CHILDES_max_x,CHILDES_max_log_x,CHILDES_Rel_Mean,CHILDES_Rel_Sum,CHILDES_Rel_max,CHILDES_Rel_Mean_log,CHILDES_Rel_Sum_log,CHILDES_Rel_max_log,"CHILDES_per100,000",KBNC_mean_x,KBNC_mean_log_x,KBNC_Sum_x,KBNC_Sum_log_x,KBNC_max_x,KBNC_max_log_x,KBNC_Rel_Mean,KBNC_Rel_Sum,KBNC_Rel_max,KBNC_Rel_Mean_log,KBNC_Rel_Sum_log,KBNC_Rel_max_log,"KBNC_per100,000",CABNC_mean_x,CABNC_mean_log_x,CABNC_sum_x,CABNC_Sum_log_x,CABNC_max_x,CABNC_max_log_x,CABNC_Rel_Mean,CABNC_Rel_Sum,CABNC_Rel_max,CABNC_Rel_Mean_log,CABNC_Rel_Sum_log,CABNC_Rel_max_log,"CABNC_per100,000",BNC_mean_x,BNC_mean_log_x,BNC_sum_x,BNC_Sum_log_x,BNC_max_x,BNC_max_log_x,BNC_Rel_Mean,BNC_Rel_Sum,BNC_Rel_max,BNC_Rel_Mean_log,BNC_Rel_Sum_log,BNC_Rel_max_log,"BNC_per100,000",KBNC_appear
396,Synset('tambourine.n.01'),music,0,1,0,10,74,10,1,1,-14.92221046,0.0,0.9921355111917723,0.9365642846118228,30.0,3.4011973816621555,30.0,3.4011973816621555,30.0,3.4011973816621555,5.266676404166152e-06,5.266676404166152e-06,5.266676404166152e-06,-12.154111057708864,-12.154111057708864,-12.154111057708864,0.5266676404166152,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,30.0,3.4011973816621555,30.0,3.4011973816621555,30.0,3.4011973816621555,2.679096005137435e-07,2.679096005137435e-07,2.679096005137435e-07,-15.132616224853765,-15.132616224853765,-15.132616224853765,0.0267909600513743,0
397,Synset('tenor_drum.n.01'),music,0,1,0,10,37,7,2,1,-16.83529623,0.0,0.9921355111917723,0.4682821423059113,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,2.6790960051374344e-08,2.6790960051374344e-08,2.6790960051374344e-08,-17.43520131784781,-17.43520131784781,-17.43520131784781,0.0026790960051374,0
398,Synset('tenoroon.n.01'),music,0,1,0,13,65,8,1,1,-22.99965765,0.0,1.2897761645493042,0.8226578175644389,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
399,Synset('theremin.n.01'),music,0,1,0,9,171,8,1,1,-17.71645395,0.0,0.8929219600725952,2.164222873900293,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,10.0,2.302585092994046,10.0,2.302585092994046,10.0,2.302585092994046,8.930320017124781e-08,8.930320017124781e-08,8.930320017124781e-08,-16.231228513521874,-16.231228513521874,-16.231228513521874,0.0089303200171247,0
400,Synset('timbrel.n.01'),music,0,1,0,10,79,7,1,1,-16.50817566,0.0,0.9921355111917723,0.9998456551937028,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,4.465160008562392e-08,4.465160008562392e-08,4.465160008562392e-08,-16.924375694081817,-16.924375694081817,-16.924375694081817,0.0044651600085623,0
401,Synset('triangle.n.05'),music,0,1,0,9,87,8,1,5,-11.59642432,0.0,0.8929219600725952,1.1010958481247106,165.0,5.10594547390058,165.0,5.10594547390058,165.0,5.10594547390058,2.896672022291384e-05,2.896672022291384e-05,2.896672022291384e-05,-10.44936296547044,-10.44936296547044,-10.44936296547044,2.8966720222913835,67.0,4.204692619390966,67.0,4.204692619390966,67.0,4.204692619390966,6.113657454510282e-05,6.113657454510282e-05,6.113657454510282e-05,-9.702400269484228,-9.702400269484228,-9.702400269484228,6.113657454510283,18.0,2.8903717578961645,18.0,2.8903717578961645,18.0,2.8903717578961645,7.463144504720853e-06,7.463144504720853e-06,7.463144504720853e-06,-11.805533717183124,-11.805533717183124,-11.805533717183124,0.7463144504720853,653.0,6.481577129276431,653.0,6.481577129276431,653.0,6.481577129276431,5.831498971182483e-06,5.831498971182483e-06,5.831498971182483e-06,-12.052236477239488,-12.052236477239488,-12.052236477239488,0.5831498971182483,1
402,Synset('trigon.n.03'),music,0,1,0,12,44,6,1,3,-18.34569728,0.0,1.190562613430127,0.5568760611205432,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1.0,0.0,1.0,0.0,1.0,0.0,8.930320017124782e-09,8.930320017124782e-09,8.930320017124782e-09,-18.53381360651592,-18.53381360651592,-18.53381360651592,0.0008930320017124,0
403,Synset('trombone.n.01'),music,1,1,0,10,91,8,1,1,-14.86372484,0.0,0.9921355111917723,1.1517209445902146,9.0,2.19722457733622,9.0,2.19722457733622,9.0,2.19722457733622,1.5800029212498455e-06,1.5800029212498455e-06,1.5800029212498455e-06,-13.3580838620348,-13.3580838620348,-13.3580838620348,0.1580002921249845,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,71.0,4.262679877041316,71.0,4.262679877041316,71.0,4.262679877041316,6.340527212158595e-07,6.340527212158595e-07,6.340527212158595e-07,-14.271133729474602,-14.271133729474602,-14.271133729474602,0.0634052721215859,0
404,Synset('uke.n.01'),music,0,1,0,10,34,3,2,1,-16.50628209,0.0,0.9921355111917723,0.4303133199567834,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,11.0,2.3978952727983707,11.0,2.3978952727983707,11.0,2.3978952727983707,9.82335201883726e-08,9.82335201883726e-08,9.82335201883726e-08,-16.135918333717548,-16.135918333717548,-16.135918333717548,0.0098233520188372,0
405,Synset('upright.n.02'),music,1,1,0,10,38,7,2,5,-12.13939001,0.0,0.9921355111917723,0.4809384164222873,10.0,2.302585092994046,10.0,2.302585092994046,10.0,2.302585092994046,1.755558801388717e-06,1.755558801388717e-06,1.755558801388717e-06,-13.252723346376976,-13.252723346376976,-13.252723346376976,0.1755558801388717,25.0,3.218875824868201,25.0,3.218875824868201,25.0,3.218875824868201,2.2812154681008515e-05,2.2812154681008515e-05,2.2812154681008515e-05,-10.688217064006992,-10.688217064006992,-10.688217064006992,2.2812154681008514,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,1.2438574174534757e-06,1.2438574174534757e-06,1.2438574174534757e-06,-13.59729318641118,-13.59729318641118,-13.59729318641118,0.1243857417453475,1177.0,7.0707241072602764,1177.0,7.0707241072602764,1177.0,7.0707241072602764,1.0510986660155868e-05,1.0510986660155868e-05,1.0510986660155868e-05,-11.46308949925564,-11.46308949925564,-11.46308949925564,1.0510986660155868,1
406,Synset('viol.n.01'),music,3,1,0,10,77,4,1,1,-15.01349277,0.0,0.9921355111917723,0.9745331069609507,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,22.0,3.091042453358316,22.0,3.091042453358316,22.0,3.091042453358316,1.964670403767452e-07,1.964670403767452e-07,1.964670403767452e-07,-15.442771153157604,-15.442771153157604,-15.442771153157604,0.0196467040376745,0
407,Synset('violin.n.01'),music,3,1,2,10,179,6,2,8,-12.62594775,7.809523809523809,0.9921355111917723,2.265473066831301,47.0,3.8501476017100575,94.0,4.543294782270004,56.0,4.02535169073515,8.251126366526971e-06,1.6502252733053942e-05,9.831129287776815e-06,-11.705160837660962,-11.012013657101017,-11.52995674863587,1.650225273305394,5.0,1.6094379124341005,10.0,2.302585092994046,5.0,1.6094379124341005,4.562430936201703e-06,9.124861872403406e-06,4.562430936201703e-06,-12.297654976441091,-11.604507795881148,-12.297654976441091,0.9124861872403408,18.5,2.917770732084279,37.0,3.610917912644224,24.0,3.1780538303479458,7.670454074296432e-06,1.5340908148592865e-05,9.950859339627804e-06,-11.778134742995013,-11.084987562435066,-11.517851644731344,1.5340908148592869,404.5,6.002651736498547,809.0,6.695798917058491,472.0,6.156978985585555,3.612314446926974e-06,7.224628893853948e-06,4.215111048082897e-06,-12.531161870017373,-11.838014689457426,-12.376834620930362,0.7224628893853948,1
408,Synset('virginal.n.01'),music,0,1,0,11,91,8,2,4,-15.07107143,0.0,1.0913490623109496,1.1517209445902146,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,69.0,4.23410650459726,69.0,4.23410650459726,69.0,4.23410650459726,6.161920811816099e-07,6.161920811816099e-07,6.161920811816099e-07,-14.299707101918658,-14.299707101918658,-14.299707101918658,0.061619208118161,0
409,Synset('vox_angelica.n.01'),music,0,1,0,11,47,12,2,1,-21.06683587,0.0,1.0913490623109496,0.5948448834696712,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
410,Synset('vox_humana.n.01'),music,0,1,0,12,63,10,1,1,-18.4228645,0.0,1.190562613430127,0.7973452693316869,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
411,Synset('whistle.n.03'),music,0,1,0,9,74,7,1,11,-12.05697168,0.0,0.8929219600725952,0.9365642846118228,182.0,5.204006687076795,182.0,5.204006687076795,182.0,5.204006687076795,3.195117018527465e-05,3.195117018527465e-05,3.195117018527465e-05,-10.351301752294225,-10.351301752294225,-10.351301752294225,3.195117018527465,14.0,2.6390573296152584,14.0,2.6390573296152584,14.0,2.6390573296152584,1.2774806621364767e-05,1.2774806621364767e-05,1.2774806621364767e-05,-11.268035559259935,-11.268035559259935,-11.268035559259935,1.277480662136477,12.0,2.4849066497880004,12.0,2.4849066497880004,12.0,2.4849066497880004,4.975429669813903e-06,4.975429669813903e-06,4.975429669813903e-06,-12.21099882529129,-12.21099882529129,-12.21099882529129,0.4975429669813902,662.0,6.495265555937008,662.0,6.495265555937008,662.0,6.495265555937008,5.9118718513366055e-06,5.9118718513366055e-06,5.9118718513366055e-06,-12.03854805057891,-12.03854805057891,-12.03854805057891,0.5911871851336605,1
412,Synset('wind_instrument.n.01'),music,75,1,2,8,108,4,2,15,-10.28215722,7.809523809523809,0.793708408953418,1.3668776045686062,438.0,6.082218910376446,438.0,6.082218910376446,438.0,6.082218910376446,7.689347550082582e-05,7.689347550082582e-05,7.689347550082582e-05,-9.473089528994574,-9.473089528994574,-9.473089528994574,7.689347550082582,135.0,4.90527477843843,135.0,4.90527477843843,135.0,4.90527477843843,0.0001231856352774,0.0001231856352774,0.0001231856352774,-9.001818110436764,-9.001818110436764,-9.001818110436764,12.3185635277446,111.0,4.709530201312334,111.0,4.709530201312334,111.0,4.709530201312334,4.60227244457786e-05,4.60227244457786e-05,4.60227244457786e-05,-9.986375273766956,-9.986375273766956,-9.986375273766956,4.60227244457786,6917.0,8.841737428600585,6917.0,8.841737428600585,6917.0,8.841737428600585,6.177102355845212e-05,6.177102355845212e-05,6.177102355845212e-05,-9.692076177915334,-9.692076177915334,-9.692076177915334,6.177102355845212,1
413,Synset('woodwind.n.01'),music,26,1,2,9,52,4,3,8,-10.94616,7.809523809523809,0.8929219600725952,0.6581262540515511,254.0,5.537334267018537,254.0,5.537334267018537,254.0,5.537334267018537,4.459119355527342e-05,4.459119355527342e-05,4.459119355527342e-05,-10.017974172352485,-10.017974172352485,-10.017974172352485,4.459119355527342,165.0,5.10594547390058,165.0,5.10594547390058,165.0,5.10594547390058,0.0001505602208946,0.0001505602208946,0.0001505602208946,-8.801147414974613,-8.801147414974613,-8.801147414974613,15.05602208946562,155.0,5.043425116919247,155.0,5.043425116919247,155.0,5.043425116919247,6.426596656842958e-05,6.426596656842958e-05,6.426596656842958e-05,-9.652480358160044,-9.652480358160044,-9.652480358160044,6.426596656842957,2528.0,7.8351837552667485,5056.0,8.528330935826693,4961.0,8.509362612301048,2.2575849003291447e-05,4.5151698006582894e-05,4.430331760495604e-05,-10.69862985124917,-10.005482670689224,-10.024450994214869,4.515169800658289,1
414,Synset('zither.n.01'),music,1,1,0,9,140,6,3,2,-14.70298644,0.0,0.8929219600725952,1.7718783762926378,1.0,0.0,1.0,0.0,1.0,0.0,1.7555588013887174e-07,1.7555588013887174e-07,1.7555588013887174e-07,-15.55530843937102,-15.55530843937102,-15.55530843937102,0.0175555880138871,1.0,0.0,1.0,0.0,1.0,0.0,9.124861872403406e-07,9.124861872403406e-07,9.124861872403406e-07,-13.907092888875194,-13.907092888875194,-13.907092888875194,0.091248618724034,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,9.0,2.19722457733622,18.0,2.8903717578961645,17.0,2.833213344056216,8.037288015412303e-08,1.607457603082461e-07,1.518154402911213e-07,-16.3365890291797,-15.643441848619752,-15.700600262459702,0.0160745760308246,1
415,Synset('baby_bed.n.01'),furn,4,1,0,8,74,8,2,1,-18.492119948947803,0.0,0.8268625393494228,1.3808847210381736,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
416,Synset('bedroom_furniture.n.01'),furn,24,1,0,8,39,17,1,1,-17.00164787833055,0.0,0.8268625393494228,0.7277635691957942,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
