,Synset,Name
73784,Synset('ankylosaur.n.01'),ankylosaur.n.01
73785,Synset('stegosaur.n.01'),stegosaur.n.01
73786,Synset('pachycephalosaur.n.01'),pachycephalosaur.n.01
73787,Synset('protoceratops.n.01'),protoceratops.n.01
73788,Synset('psittacosaur.n.01'),psittacosaur.n.01
73789,Synset('styracosaur.n.01'),styracosaur.n.01
73790,Synset('triceratops.n.01'),triceratops.n.01
73791,Synset('anatotitan.n.01'),anatotitan.n.01
73792,Synset('corythosaur.n.01'),corythosaur.n.01
73793,Synset('edmontosaurus.n.01'),edmontosaurus.n.01
73794,Synset('trachodon.n.01'),trachodon.n.01
73795,Synset('apatosaur.n.01'),apatosaur.n.01
73796,Synset('barosaur.n.01'),barosaur.n.01
73797,Synset('allosaur.n.01'),allosaur.n.01
73798,Synset('carnosaur.n.01'),carnosaur.n.01
73799,Synset('ceratosaur.n.01'),ceratosaur.n.01
73800,Synset('compsognathus.n.01'),compsognathus.n.01
73801,Synset('eoraptor.n.01'),eoraptor.n.01
73802,Synset('herrerasaur.n.01'),herrerasaur.n.01
73803,Synset('maniraptor.n.01'),maniraptor.n.01
73804,Synset('megalosaur.n.01'),megalosaur.n.01
73805,Synset('ornithomimid.n.01'),ornithomimid.n.01
73806,Synset('tyrannosaur.n.01'),tyrannosaur.n.01
73807,Synset('mountain_devil.n.02'),mountain_devil.n.02
73808,Synset('texas_horned_lizard.n.01'),texas_horned_lizard.n.01
73809,Synset('fence_lizard.n.01'),fence_lizard.n.01
73810,Synset('sagebrush_lizard.n.01'),sagebrush_lizard.n.01
73811,Synset('checkered_whiptail.n.01'),checkered_whiptail.n.01
73812,Synset('chihuahuan_spotted_whiptail.n.01'),chihuahuan_spotted_whiptail.n.01
73813,Synset('plateau_striped_whiptail.n.01'),plateau_striped_whiptail.n.01
73814,Synset('racerunner.n.01'),racerunner.n.01
73815,Synset('western_whiptail.n.01'),western_whiptail.n.01
73816,Synset('blue_racer.n.01'),blue_racer.n.01
73817,Synset('viperine_grass_snake.n.01'),viperine_grass_snake.n.01
73818,Synset('amethystine_python.n.01'),amethystine_python.n.01
73819,Synset('carpet_snake.n.01'),carpet_snake.n.01
73820,Synset('indian_python.n.01'),indian_python.n.01
73821,Synset('reticulated_python.n.01'),reticulated_python.n.01
73822,Synset('rock_python.n.01'),rock_python.n.01
73823,Synset('green_mamba.n.01'),green_mamba.n.01
73824,Synset('diamondback.n.01'),diamondback.n.01
73825,Synset('ground_rattler.n.01'),ground_rattler.n.01
73826,Synset('massasauga.n.02'),massasauga.n.02
73827,Synset('mojave_rattlesnake.n.01'),mojave_rattlesnake.n.01
73828,Synset('prairie_rattlesnake.n.01'),prairie_rattlesnake.n.01
73829,Synset('rock_rattlesnake.n.01'),rock_rattlesnake.n.01
73830,Synset('sidewinder.n.01'),sidewinder.n.01
73831,Synset('speckled_rattlesnake.n.01'),speckled_rattlesnake.n.01
73832,Synset('tiger_rattlesnake.n.01'),tiger_rattlesnake.n.01
73833,Synset('timber_rattlesnake.n.01'),timber_rattlesnake.n.01
73834,Synset('western_diamondback.n.01'),western_diamondback.n.01
73835,Synset('casemaking_clothes_moth.n.01'),casemaking_clothes_moth.n.01
73836,Synset('webbing_clothes_moth.n.01'),webbing_clothes_moth.n.01
73837,Synset('durra.n.01'),durra.n.01
73838,Synset('feterita.n.01'),feterita.n.01
73839,Synset('hegari.n.01'),hegari.n.01
73840,Synset('kaoliang.n.01'),kaoliang.n.01
73841,Synset('milo.n.01'),milo.n.01
73842,Synset('shallu.n.01'),shallu.n.01
73843,Synset('bechtel_crab.n.01'),bechtel_crab.n.01
73844,Synset('hagberry_tree.n.01'),hagberry_tree.n.01
73845,Synset('pin_cherry.n.01'),pin_cherry.n.01
73846,Synset('pinon_pine.n.01'),pinon_pine.n.01
73847,Synset('rocky_mountain_pinon.n.01'),rocky_mountain_pinon.n.01
73848,Synset('single-leaf.n.01'),single-leaf.n.01
73849,Synset('brown_bullhead.n.01'),brown_bullhead.n.01
73850,Synset('horned_pout.n.01'),horned_pout.n.01
73851,Synset('blue_catfish.n.01'),blue_catfish.n.01
73852,Synset('crucifix_fish.n.01'),crucifix_fish.n.01
73853,Synset('electric_catfish.n.01'),electric_catfish.n.01
73854,Synset('european_catfish.n.01'),european_catfish.n.01
73855,Synset('pacific_sardine.n.01'),pacific_sardine.n.01
73856,Synset('sucker.n.07'),sucker.n.07
73857,Synset('cardinal_tetra.n.01'),cardinal_tetra.n.01
73858,Synset('piranha.n.02'),piranha.n.02
73859,Synset('tetra.n.01'),tetra.n.01
73860,Synset('carp.n.02'),carp.n.02
73861,Synset('chub.n.01'),chub.n.01
73862,Synset('crucian_carp.n.01'),crucian_carp.n.01
73863,Synset('dace.n.01'),dace.n.01
73864,Synset('goldfish.n.01'),goldfish.n.01
73865,Synset('gudgeon.n.02'),gudgeon.n.02
73866,Synset('minnow.n.01'),minnow.n.01
73867,Synset('roach.n.05'),roach.n.05
73868,Synset('rudd.n.01'),rudd.n.01
73869,Synset('shiner.n.04'),shiner.n.04
73870,Synset('tench.n.01'),tench.n.01
73871,Synset('guppy.n.01'),guppy.n.01
73872,Synset('killifish.n.01'),killifish.n.01
73873,Synset('swordtail.n.01'),swordtail.n.01
73874,Synset('mollie.n.01'),mollie.n.01
73875,Synset('mosquitofish.n.01'),mosquitofish.n.01
73876,Synset('platy.n.01'),platy.n.01
73877,Synset('atlantic_cod.n.01'),atlantic_cod.n.01
73878,Synset('burbot.n.01'),burbot.n.01
73879,Synset('codling.n.01'),codling.n.01
73880,Synset('pacific_cod.n.01'),pacific_cod.n.01
73881,Synset('scrod.n.02'),scrod.n.02
73882,Synset('ling.n.04'),ling.n.04
73883,Synset('silver_hake.n.01'),silver_hake.n.01
73884,Synset('arctic_char.n.01'),arctic_char.n.01
73885,Synset('brill.n.01'),brill.n.01
73886,Synset('grey_flounder.n.01'),grey_flounder.n.01
73887,Synset('sand_dab.n.02'),sand_dab.n.02
73888,Synset('southern_flounder.n.01'),southern_flounder.n.01
73889,Synset('summer_flounder.n.01'),summer_flounder.n.01
73890,Synset('turbot.n.02'),turbot.n.02
73891,Synset('whiff.n.02'),whiff.n.02
73892,Synset('windowpane.n.02'),windowpane.n.02
73893,Synset('american_plaice.n.01'),american_plaice.n.01
73894,Synset('atlantic_halibut.n.01'),atlantic_halibut.n.01
73895,Synset('european_flatfish.n.01'),european_flatfish.n.01
73896,Synset('lemon_sole.n.05'),lemon_sole.n.05
73897,Synset('pacific_halibut.n.01'),pacific_halibut.n.01
73898,Synset('plaice.n.02'),plaice.n.02
73899,Synset('winter_flounder.n.02'),winter_flounder.n.02
73900,Synset('yellowtail_flounder.n.02'),yellowtail_flounder.n.02
73901,Synset('freshwater_bass.n.02'),freshwater_bass.n.02
73902,Synset('blenny.n.01'),blenny.n.01
73903,Synset('clinid.n.01'),clinid.n.01
73904,Synset('eelpout.n.01'),eelpout.n.01
73905,Synset('gunnel.n.02'),gunnel.n.02
73906,Synset('pikeblenny.n.01'),pikeblenny.n.01
73907,Synset('prickleback.n.01'),prickleback.n.01
73908,Synset('wolffish.n.01'),wolffish.n.01
73909,Synset('wrymouth.n.01'),wrymouth.n.01
73910,Synset('barrelfish.n.01'),barrelfish.n.01
73911,Synset('dollarfish.n.01'),dollarfish.n.01
73912,Synset('driftfish.n.01'),driftfish.n.01
73913,Synset('driftfish.n.02'),driftfish.n.02
73914,Synset('harvestfish.n.01'),harvestfish.n.01
73915,Synset('palometa.n.01'),palometa.n.01
73916,Synset('angelfish.n.01'),angelfish.n.01
73917,Synset('chaetodon.n.01'),chaetodon.n.01
73918,Synset('rock_beauty.n.01'),rock_beauty.n.01
73919,Synset('jack.n.11'),jack.n.11
73920,Synset('moonfish.n.01'),moonfish.n.01
73921,Synset('pilotfish.n.01'),pilotfish.n.01
73922,Synset('pompano.n.02'),pompano.n.02
73923,Synset('scad.n.01'),scad.n.01
73924,Synset('conchfish.n.01'),conchfish.n.01
73925,Synset('flame_fish.n.01'),flame_fish.n.01
73926,Synset('bolti.n.01'),bolti.n.01
73927,Synset('skillet_fish.n.01'),skillet_fish.n.01
73928,Synset('anemone_fish.n.01'),anemone_fish.n.01
73929,Synset('beaugregory.n.01'),beaugregory.n.01
73930,Synset('sergeant_major.n.02'),sergeant_major.n.02
73931,Synset('coryphaena_equisetis.n.01'),coryphaena_equisetis.n.01
73932,Synset('coryphaena_hippurus.n.01'),coryphaena_hippurus.n.01
73933,Synset('escolar.n.01'),escolar.n.01
73934,Synset('oilfish.n.01'),oilfish.n.01
73935,Synset('snake_mackerel.n.01'),snake_mackerel.n.01
73936,Synset('mudskipper.n.01'),mudskipper.n.01
73937,Synset('cottonwick.n.01'),cottonwick.n.01
73938,Synset('margate.n.01'),margate.n.01
73939,Synset('pigfish.n.02'),pigfish.n.02
73940,Synset('pompon.n.02'),pompon.n.02
73941,Synset('porkfish.n.01'),porkfish.n.01
73942,Synset('sailor's-choice.n.02'),sailors-choice.n.02
73943,Synset('spanish_grunt.n.01'),spanish_grunt.n.01
73944,Synset('tomtate.n.01'),tomtate.n.01
73945,Synset('silver_jenny.n.01'),silver_jenny.n.01
73946,Synset('yellowfin_mojarra.n.01'),yellowfin_mojarra.n.01
73947,Synset('liza.n.01'),liza.n.01
73948,Synset('striped_mullet.n.01'),striped_mullet.n.01
73949,Synset('white_mullet.n.01'),white_mullet.n.01
73950,Synset('european_perch.n.01'),european_perch.n.01
73951,Synset('pike-perch.n.01'),pike-perch.n.01
73952,Synset('snail_darter.n.01'),snail_darter.n.01
73953,Synset('yellow_perch.n.01'),yellow_perch.n.01
73954,Synset('muskellunge.n.02'),muskellunge.n.02
73955,Synset('northern_pike.n.01'),northern_pike.n.01
73956,Synset('pickerel.n.02'),pickerel.n.02
73957,Synset('snook.n.01'),snook.n.01
73958,Synset('croaker.n.02'),croaker.n.02
73959,Synset('drum.n.06'),drum.n.06
73960,Synset('maigre.n.01'),maigre.n.01
73961,Synset('mulloway.n.01'),mulloway.n.01
73962,Synset('sea_trout.n.02'),sea_trout.n.02
73963,Synset('whiting.n.04'),whiting.n.04
73964,Synset('billfish.n.02'),billfish.n.02
73965,Synset('bonito.n.02'),bonito.n.02
73966,Synset('bonito.n.03'),bonito.n.03
73967,Synset('louvar.n.01'),louvar.n.01
73968,Synset('mackerel.n.02'),mackerel.n.02
73969,Synset('sailfish.n.02'),sailfish.n.02
73970,Synset('skipjack.n.01'),skipjack.n.01
73971,Synset('squaretail.n.01'),squaretail.n.01
73972,Synset('swordfish.n.02'),swordfish.n.02
73973,Synset('atlantic_sea_bream.n.01'),atlantic_sea_bream.n.01
73974,Synset('black_bream.n.01'),black_bream.n.01
73975,Synset('european_sea_bream.n.01'),european_sea_bream.n.01
73976,Synset('pomfret.n.01'),pomfret.n.01
73977,Synset('porgy.n.02'),porgy.n.02
73978,Synset('bermuda_chub.n.01'),bermuda_chub.n.01
73979,Synset('soapfish.n.01'),soapfish.n.01
73980,Synset('white_perch.n.01'),white_perch.n.01
73981,Synset('yellow_bass.n.01'),yellow_bass.n.01
73982,Synset('pinfish.n.01'),pinfish.n.01
73983,Synset('sheepshead.n.01'),sheepshead.n.01
73984,Synset('snapper.n.04'),snapper.n.04
73985,Synset('black_bass.n.02'),black_bass.n.02
73986,Synset('crappie.n.02'),crappie.n.02
73987,Synset('freshwater_bream.n.02'),freshwater_bream.n.02
73988,Synset('pumpkinseed.n.01'),pumpkinseed.n.01
73989,Synset('rock_bass.n.02'),rock_bass.n.02
73990,Synset('rainbow_seaperch.n.01'),rainbow_seaperch.n.01
73991,Synset('doctorfish.n.01'),doctorfish.n.01
73992,Synset('barbu.n.01'),barbu.n.01
73993,Synset('atlantic_tripletail.n.01'),atlantic_tripletail.n.01
73994,Synset('pacific_tripletail.n.01'),pacific_tripletail.n.01
73995,Synset('bluehead.n.01'),bluehead.n.01
73996,Synset('cunner.n.01'),cunner.n.01
73997,Synset('hogfish.n.01'),hogfish.n.01
73998,Synset('pigfish.n.01'),pigfish.n.01
73999,Synset('puddingwife.n.01'),puddingwife.n.01
74000,Synset('razor_fish.n.01'),razor_fish.n.01
74001,Synset('slippery_dick.n.01'),slippery_dick.n.01
74002,Synset('tautog.n.01'),tautog.n.01
74003,Synset('cowfish.n.01'),cowfish.n.01
74004,Synset('leatherjacket.n.01'),leatherjacket.n.01
74005,Synset('sharptail_mola.n.01'),sharptail_mola.n.01
74006,Synset('balloonfish.n.01'),balloonfish.n.01
74007,Synset('burrfish.n.01'),burrfish.n.01
74008,Synset('porcupinefish.n.01'),porcupinefish.n.01
74009,Synset('queen_triggerfish.n.01'),queen_triggerfish.n.01
74010,Synset('kelp_greenling.n.01'),kelp_greenling.n.01
74011,Synset('painted_greenling.n.01'),painted_greenling.n.01
74012,Synset('sea_robin.n.01'),sea_robin.n.01
74013,Synset('tub_gurnard.n.01'),tub_gurnard.n.01
74014,Synset('lumpsucker.n.01'),lumpsucker.n.01
74015,Synset('alligatorfish.n.01'),alligatorfish.n.01
74016,Synset('pogge.n.01'),pogge.n.01
74017,Synset('lionfish.n.01'),lionfish.n.01
74018,Synset('rockfish.n.02'),rockfish.n.02
74019,Synset('scorpionfish.n.01'),scorpionfish.n.01
74020,Synset('stonefish.n.01'),stonefish.n.01
74021,Synset('bullhead.n.01'),bullhead.n.01
74022,Synset('grubby.n.01'),grubby.n.01
74023,Synset('miller's-thumb.n.01'),millers-thumb.n.01
74024,Synset('sea_raven.n.01'),sea_raven.n.01
74025,Synset('american_smooth_dogfish.n.01'),american_smooth_dogfish.n.01
74026,Synset('florida_smoothhound.n.01'),florida_smoothhound.n.01
74027,Synset('smoothhound.n.01'),smoothhound.n.01
74028,Synset('whitetip_shark.n.01'),whitetip_shark.n.01
74029,Synset('atlantic_spiny_dogfish.n.01'),atlantic_spiny_dogfish.n.01
74030,Synset('pacific_spiny_dogfish.n.01'),pacific_spiny_dogfish.n.01
74031,Synset('bonito_shark.n.01'),bonito_shark.n.01
74032,Synset('longfin_mako.n.01'),longfin_mako.n.01
74033,Synset('shortfin_mako.n.01'),shortfin_mako.n.01
74034,Synset('american_merganser.n.01'),american_merganser.n.01
74035,Synset('goosander.n.01'),goosander.n.01
74036,Synset('hooded_merganser.n.01'),hooded_merganser.n.01
74037,Synset('red-breasted_merganser.n.01'),red-breasted_merganser.n.01
74038,Synset('smew.n.01'),smew.n.01
74039,Synset('common_scoter.n.01'),common_scoter.n.01
74040,Synset('finback.n.01'),finback.n.01
74041,Synset('lesser_rorqual.n.01'),lesser_rorqual.n.01
74042,Synset('sei_whale.n.01'),sei_whale.n.01
74043,Synset('bottle-nosed_whale.n.01'),bottle-nosed_whale.n.01
74044,Synset('bottlenose_dolphin.n.01'),bottlenose_dolphin.n.01
74045,Synset('common_dolphin.n.01'),common_dolphin.n.01
74046,Synset('grampus.n.02'),grampus.n.02
74047,Synset('killer_whale.n.01'),killer_whale.n.01
74048,Synset('pilot_whale.n.01'),pilot_whale.n.01
74049,Synset('porpoise.n.01'),porpoise.n.01
74050,Synset('river_dolphin.n.01'),river_dolphin.n.01
74051,Synset('white_whale.n.01'),white_whale.n.01
74052,Synset('alaska_fur_seal.n.01'),alaska_fur_seal.n.01
74053,Synset('guadalupe_fur_seal.n.01'),guadalupe_fur_seal.n.01
74054,Synset('australian_sea_lion.n.01'),australian_sea_lion.n.01
74055,Synset('california_sea_lion.n.01'),california_sea_lion.n.01
74056,Synset('south_american_sea_lion.n.01'),south_american_sea_lion.n.01
74057,Synset('steller_sea_lion.n.01'),steller_sea_lion.n.01
74058,Synset('bobcat.n.01'),bobcat.n.01
74059,Synset('canada_lynx.n.01'),canada_lynx.n.01
74060,Synset('caracal.n.01'),caracal.n.01
74061,Synset('common_lynx.n.01'),common_lynx.n.01
74062,Synset('spotted_lynx.n.01'),spotted_lynx.n.01
74063,Synset('central_chimpanzee.n.01'),central_chimpanzee.n.01
74064,Synset('eastern_chimpanzee.n.01'),eastern_chimpanzee.n.01
74065,Synset('pygmy_chimpanzee.n.01'),pygmy_chimpanzee.n.01
74066,Synset('western_chimpanzee.n.01'),western_chimpanzee.n.01
74067,Synset('eastern_lowland_gorilla.n.01'),eastern_lowland_gorilla.n.01
74068,Synset('mountain_gorilla.n.01'),mountain_gorilla.n.01
74069,Synset('silverback.n.01'),silverback.n.01
74070,Synset('western_lowland_gorilla.n.01'),western_lowland_gorilla.n.01
74071,Synset('pinche.n.01'),pinche.n.01
74072,Synset('silky_tamarin.n.01'),silky_tamarin.n.01
74073,Synset('addax.n.01'),addax.n.01
74074,Synset('blackbuck.n.01'),blackbuck.n.01
74075,Synset('bongo.n.02'),bongo.n.02
74076,Synset('dik-dik.n.01'),dik-dik.n.01
74077,Synset('eland.n.01'),eland.n.01
74078,Synset('gazelle.n.01'),gazelle.n.01
74079,Synset('gerenuk.n.01'),gerenuk.n.01
74080,Synset('gnu.n.01'),gnu.n.01
74081,Synset('harnessed_antelope.n.01'),harnessed_antelope.n.01
74082,Synset('hartebeest.n.01'),hartebeest.n.01
74083,Synset('impala.n.01'),impala.n.01
74084,Synset('kudu.n.01'),kudu.n.01
74085,Synset('mountain_nyala.n.01'),mountain_nyala.n.01
74086,Synset('nilgai.n.01'),nilgai.n.01
74087,Synset('oryx.n.01'),oryx.n.01
74088,Synset('puku.n.01'),puku.n.01
74089,Synset('sable_antelope.n.01'),sable_antelope.n.01
74090,Synset('saiga.n.01'),saiga.n.01
74091,Synset('sassaby.n.01'),sassaby.n.01
74092,Synset('steenbok.n.01'),steenbok.n.01
74093,Synset('waterbuck.n.01'),waterbuck.n.01
74094,Synset('american_bison.n.01'),american_bison.n.01
74095,Synset('wisent.n.01'),wisent.n.01
74096,Synset('brahman.n.04'),brahman.n.04
74097,Synset('cattle.n.01'),cattle.n.01
74098,Synset('ox.n.02'),ox.n.02
74099,Synset('billy.n.02'),billy.n.02
74100,Synset('domestic_goat.n.01'),domestic_goat.n.01
74101,Synset('kid.n.05'),kid.n.05
74102,Synset('nanny.n.02'),nanny.n.02
74103,Synset('wild_goat.n.01'),wild_goat.n.01
74104,Synset('chamois.n.02'),chamois.n.02
74105,Synset('goral.n.01'),goral.n.01
74106,Synset('mountain_goat.n.01'),mountain_goat.n.01
74107,Synset('serow.n.01'),serow.n.01
74108,Synset('takin.n.01'),takin.n.01
74109,Synset('anoa.n.01'),anoa.n.01
74110,Synset('cape_buffalo.n.01'),cape_buffalo.n.01
74111,Synset('tamarau.n.01'),tamarau.n.01
74112,Synset('water_buffalo.n.01'),water_buffalo.n.01
74113,Synset('black_sheep.n.02'),black_sheep.n.02
74114,Synset('domestic_sheep.n.01'),domestic_sheep.n.01
74115,Synset('ewe.n.03'),ewe.n.03
74116,Synset('ram.n.05'),ram.n.05
74117,Synset('wether.n.01'),wether.n.01
74118,Synset('aoudad.n.01'),aoudad.n.01
74119,Synset('argali.n.01'),argali.n.01
74120,Synset('dall_sheep.n.01'),dall_sheep.n.01
74121,Synset('marco_polo_sheep.n.01'),marco_polo_sheep.n.01
74122,Synset('mountain_sheep.n.01'),mountain_sheep.n.01
74123,Synset('urial.n.01'),urial.n.01
74124,Synset('barren_ground_caribou.n.01'),barren_ground_caribou.n.01
74125,Synset('woodland_caribou.n.01'),woodland_caribou.n.01
74126,Synset('black-tailed_deer.n.01'),black-tailed_deer.n.01
74127,Synset('brocket.n.02'),brocket.n.02
74128,Synset('hart.n.03'),hart.n.03
74129,Synset('hind.n.02'),hind.n.02
74130,Synset('roebuck.n.01'),roebuck.n.01
74131,Synset('burro.n.01'),burro.n.01
74132,Synset('moke.n.01'),moke.n.01
74133,Synset('african_wild_ass.n.01'),african_wild_ass.n.01
74134,Synset('kiang.n.01'),kiang.n.01
74135,Synset('onager.n.02'),onager.n.02
74136,Synset('cob.n.02'),cob.n.02
74137,Synset('hackney.n.02'),hackney.n.02
74138,Synset('broodmare.n.01'),broodmare.n.01
74139,Synset('cayuse.n.01'),cayuse.n.01
74140,Synset('mustang.n.01'),mustang.n.01
74141,Synset('exmoor.n.02'),exmoor.n.02
74142,Synset('shetland_pony.n.01'),shetland_pony.n.01
74143,Synset('welsh_pony.n.01'),welsh_pony.n.01
74144,Synset('dark_horse.n.02'),dark_horse.n.02
74145,Synset('mudder.n.01'),mudder.n.01
74146,Synset('nonstarter.n.02'),nonstarter.n.02
74147,Synset('pacer.n.01'),pacer.n.01
74148,Synset('pony.n.02'),pony.n.02
74149,Synset('thoroughbred.n.02'),thoroughbred.n.02
74150,Synset('three-year-old_horse.n.01'),three-year-old_horse.n.01
74151,Synset('trotting_horse.n.01'),trotting_horse.n.01
74152,Synset('two-year-old_horse.n.01'),two-year-old_horse.n.01
74153,Synset('yearling.n.02'),yearling.n.02
74154,Synset('american_saddle_horse.n.01'),american_saddle_horse.n.01
74155,Synset('appaloosa.n.01'),appaloosa.n.01
74156,Synset('arabian.n.02'),arabian.n.02
74157,Synset('buckskin.n.01'),buckskin.n.01
74158,Synset('cow_pony.n.01'),cow_pony.n.01
74159,Synset('crowbait.n.01'),crowbait.n.01
74160,Synset('dun.n.01'),dun.n.01
74161,Synset('grey.n.07'),grey.n.07
74162,Synset('hack.n.08'),hack.n.08
74163,Synset('lippizan.n.01'),lippizan.n.01
74164,Synset('morgan.n.06'),morgan.n.06
74165,Synset('palfrey.n.01'),palfrey.n.01
74166,Synset('prancer.n.01'),prancer.n.01
74167,Synset('quarter_horse.n.01'),quarter_horse.n.01
74168,Synset('remount.n.01'),remount.n.01
74169,Synset('tennessee_walker.n.01'),tennessee_walker.n.01
74170,Synset('warhorse.n.03'),warhorse.n.03
74171,Synset('przewalski's_horse.n.01'),przewalskis_horse.n.01
74172,Synset('tarpan.n.01'),tarpan.n.01
74173,Synset('warrigal.n.01'),warrigal.n.01
74174,Synset('draft_horse.n.01'),draft_horse.n.01
74175,Synset('farm_horse.n.01'),farm_horse.n.01
74176,Synset('plow_horse.n.01'),plow_horse.n.01
74177,Synset('edmontonia.n.01'),edmontonia.n.01
74178,Synset('coelophysis.n.01'),coelophysis.n.01
74179,Synset('deinonychus.n.01'),deinonychus.n.01
74180,Synset('dromaeosaur.n.01'),dromaeosaur.n.01
74181,Synset('mononychus_olecranus.n.01'),mononychus_olecranus.n.01
74182,Synset('oviraptorid.n.01'),oviraptorid.n.01
74183,Synset('utahraptor.n.01'),utahraptor.n.01
74184,Synset('velociraptor.n.01'),velociraptor.n.01
74185,Synset('deinocheirus.n.01'),deinocheirus.n.01
74186,Synset('struthiomimus.n.01'),struthiomimus.n.01
74187,Synset('eastern_fence_lizard.n.01'),eastern_fence_lizard.n.01
