,Synset,Name,1
2676,Synset('gate.n.01'),gate.n.01,gate
2677,Synset('hatch.n.03'),hatch.n.03,hatch
2678,Synset('bar.n.15'),bar.n.15,bar
2679,Synset('cork.n.04'),cork.n.04,cork
2680,Synset('chute.n.02'),chute.n.02,chute
2681,Synset('air_passage.n.01'),air_passage.n.01,air_passage
2682,Synset('chimney.n.01'),chimney.n.01,chimney
2683,Synset('lamp_chimney.n.01'),lamp_chimney.n.01,lamp_chimney
2684,Synset('barrel.n.01'),barrel.n.01,barrel
2685,Synset('capillary.n.01'),capillary.n.01,capillary
2686,Synset('mouthpiece.n.05'),mouthpiece.n.05,mouthpiece
2687,Synset('pipe.n.01'),pipe.n.01,pipe
2688,Synset('pipe.n.02'),pipe.n.02,pipe
2689,Synset('venturi.n.02'),venturi.n.02,venturi
2690,Synset('egg.n.01'),egg.n.01,egg
2691,Synset('fetus.n.01'),fetus.n.01,fetus
2692,Synset('grouse.n.02'),grouse.n.02,grouse
2693,Synset('tinamou.n.01'),tinamou.n.01,tinamou
2694,Synset('arachnid.n.01'),arachnid.n.01,arachnid
2695,Synset('garden_centipede.n.01'),garden_centipede.n.01,garden_centipede
2696,Synset('horseshoe_crab.n.01'),horseshoe_crab.n.01,horseshoe_crab
2697,Synset('onychophoran.n.01'),onychophoran.n.01,onychophoran
2698,Synset('medusa.n.02'),medusa.n.02,medusa
2699,Synset('polyp.n.02'),polyp.n.02,polyp
2700,Synset('crinoid.n.01'),crinoid.n.01,crinoid
2701,Synset('bivalve.n.01'),bivalve.n.01,bivalve
2702,Synset('cephalopod.n.01'),cephalopod.n.01,cephalopod
2703,Synset('chiton.n.02'),chiton.n.02,chiton
2704,Synset('gastropod.n.01'),gastropod.n.01,gastropod
2705,Synset('annelid.n.01'),annelid.n.01,annelid
2706,Synset('arrowworm.n.01'),arrowworm.n.01,arrowworm
2707,Synset('nematode.n.01'),nematode.n.01,nematode
2708,Synset('ribbon_worm.n.01'),ribbon_worm.n.01,ribbon_worm
2709,Synset('whitebait.n.02'),whitebait.n.02,whitebait
2710,Synset('lamb.n.01'),lamb.n.01,lamb
2711,Synset('death_cap.n.01'),death_cap.n.01,death_cap
2712,Synset('shaggymane.n.01'),shaggymane.n.01,shaggymane
2713,Synset('morel.n.01'),morel.n.01,morel
2714,Synset('bacillus.n.01'),bacillus.n.01,bacillus
2715,Synset('chlamydia.n.02'),chlamydia.n.02,chlamydia
2716,Synset('clostridium.n.01'),clostridium.n.01,clostridium
2717,Synset('enteric_bacteria.n.01'),enteric_bacteria.n.01,enteric_bacteria
2718,Synset('spirillum.n.01'),spirillum.n.01,spirillum
2719,Synset('streptococcus.n.01'),streptococcus.n.01,streptococcus
2720,Synset('euglenoid.n.01'),euglenoid.n.01,euglenoid
2721,Synset('arcella.n.01'),arcella.n.01,arcella
2722,Synset('ciliate.n.01'),ciliate.n.01,ciliate
2723,Synset('euglena.n.01'),euglena.n.01,euglena
2724,Synset('flagellate.n.01'),flagellate.n.01,flagellate
2725,Synset('sarcodinian.n.01'),sarcodinian.n.01,sarcodinian
2726,Synset('awlwort.n.01'),awlwort.n.01,awlwort
2727,Synset('duckweed.n.01'),duckweed.n.01,duckweed
2728,Synset('eelgrass.n.01'),eelgrass.n.01,eelgrass
2729,Synset('frogbit.n.01'),frogbit.n.01,frogbit
2730,Synset('hornwort.n.01'),hornwort.n.01,hornwort
2731,Synset('naiad.n.01'),naiad.n.01,naiad
2732,Synset('pickerelweed.n.01'),pickerelweed.n.01,pickerelweed
2733,Synset('pipewort.n.01'),pipewort.n.01,pipewort
2734,Synset('pistia.n.01'),pistia.n.01,pistia
2735,Synset('pondweed.n.01'),pondweed.n.01,pondweed
2736,Synset('tape_grass.n.01'),tape_grass.n.01,tape_grass
2737,Synset('water_chestnut.n.01'),water_chestnut.n.01,water_chestnut
2738,Synset('water_shamrock.n.01'),water_shamrock.n.01,water_shamrock
2739,Synset('autumn_crocus.n.01'),autumn_crocus.n.01,autumn_crocus
2740,Synset('fritillary.n.01'),fritillary.n.01,fritillary
2741,Synset('narcissus.n.01'),narcissus.n.01,narcissus
2742,Synset('star_grass.n.02'),star_grass.n.02,star_grass
2743,Synset('agave.n.01'),agave.n.01,agave
2744,Synset('acanthus.n.01'),acanthus.n.01,acanthus
2745,Synset('alexander.n.01'),alexander.n.01,Alexander
2746,Synset('american_ginseng.n.01'),american_ginseng.n.01,American_ginseng
2747,Synset('angelica.n.01'),angelica.n.01,angelica
2748,Synset('anise.n.01'),anise.n.01,anise
2749,Synset('apple_of_peru.n.01'),apple_of_peru.n.01,apple_of_Peru
2750,Synset('arnica.n.02'),arnica.n.02,arnica
2751,Synset('aspidistra.n.01'),aspidistra.n.01,aspidistra
2752,Synset('banana.n.01'),banana.n.01,banana
2753,Synset('basil.n.01'),basil.n.01,basil
2754,Synset('basil_thyme.n.01'),basil_thyme.n.01,basil_thyme
2755,Synset('belladonna.n.01'),belladonna.n.01,belladonna
2756,Synset('bladderpod.n.02'),bladderpod.n.02,bladderpod
2757,Synset('bladderpod.n.03'),bladderpod.n.03,bladderpod
2758,Synset('bladderpod.n.04'),bladderpod.n.04,bladderpod
2759,Synset('bloodroot.n.01'),bloodroot.n.01,bloodroot
2760,Synset('blueweed.n.01'),blueweed.n.01,blueweed
2761,Synset('boneset.n.02'),boneset.n.02,boneset
2762,Synset('borage.n.01'),borage.n.01,borage
2763,Synset('breadroot.n.01'),breadroot.n.01,breadroot
2764,Synset('bugle.n.02'),bugle.n.02,bugle
2765,Synset('bugleweed.n.01'),bugleweed.n.01,bugleweed
2766,Synset('butterbur.n.01'),butterbur.n.01,butterbur
2767,Synset('butterweed.n.02'),butterweed.n.02,butterweed
2768,Synset('canna.n.01'),canna.n.01,canna
2769,Synset('carrot.n.02'),carrot.n.02,carrot
2770,Synset('catmint.n.01'),catmint.n.01,catmint
2771,Synset('chervil.n.01'),chervil.n.01,chervil
2772,Synset('clammyweed.n.01'),clammyweed.n.01,clammyweed
2773,Synset('coleus.n.01'),coleus.n.01,coleus
2774,Synset('coltsfoot.n.02'),coltsfoot.n.02,coltsfoot
2775,Synset('columbo.n.01'),columbo.n.01,columbo
2776,Synset('comfrey.n.01'),comfrey.n.01,comfrey
2777,Synset('cottonweed.n.02'),cottonweed.n.02,cottonweed
2778,Synset('cow_parsnip.n.01'),cow_parsnip.n.01,cow_parsnip
2779,Synset('cumin.n.01'),cumin.n.01,cumin
2780,Synset('cupflower.n.02'),cupflower.n.02,cupflower
2781,Synset('dandelion.n.01'),dandelion.n.01,dandelion
2782,Synset('dill.n.01'),dill.n.01,dill
2783,Synset('dock.n.02'),dock.n.02,dock
2784,Synset('earthnut.n.02'),earthnut.n.02,earthnut
2785,Synset('endive.n.01'),endive.n.01,endive
2786,Synset('false_rue_anemone.n.01'),false_rue_anemone.n.01,false_rue_anemone
2787,Synset('fennel.n.01'),fennel.n.01,fennel
2788,Synset('feverroot.n.01'),feverroot.n.01,feverroot
2789,Synset('flax.n.02'),flax.n.02,flax
2790,Synset('fleabane.n.01'),fleabane.n.01,fleabane
2791,Synset('fringepod.n.01'),fringepod.n.01,fringepod
2792,Synset('fumitory.n.01'),fumitory.n.01,fumitory
2793,Synset('galax.n.01'),galax.n.01,galax
2794,Synset('ginger.n.01'),ginger.n.01,ginger
2795,Synset('glasswort.n.02'),glasswort.n.02,glasswort
2796,Synset('goat's_rue.n.02'),goats_rue.n.02,goat's_rue
2797,Synset('gromwell.n.01'),gromwell.n.01,gromwell
2798,Synset('ground_cherry.n.01'),ground_cherry.n.01,ground_cherry
2799,Synset('gumweed.n.01'),gumweed.n.01,gumweed
2800,Synset('halogeton.n.01'),halogeton.n.01,halogeton
2801,Synset('hawkweed.n.02'),hawkweed.n.02,hawkweed
2802,Synset('heartleaf.n.01'),heartleaf.n.01,heartleaf
2803,Synset('hedge_nettle.n.01'),hedge_nettle.n.01,hedge_nettle
2804,Synset('hedge_nettle.n.02'),hedge_nettle.n.02,hedge_nettle
2805,Synset('hemp_nettle.n.01'),hemp_nettle.n.01,hemp_nettle
2806,Synset('hepatica.n.01'),hepatica.n.01,hepatica
2807,Synset('hoary_puccoon.n.01'),hoary_puccoon.n.01,hoary_puccoon
2808,Synset('honesty.n.02'),honesty.n.02,honesty
2809,Synset('horse_balm.n.01'),horse_balm.n.01,horse_balm
2810,Synset('hyssop.n.01'),hyssop.n.01,hyssop
2811,Synset('jewelweed.n.01'),jewelweed.n.01,jewelweed
2812,Synset('joe-pye_weed.n.02'),joe-pye_weed.n.02,Joe-Pye_weed
2813,Synset('kniphofia.n.01'),kniphofia.n.01,kniphofia
2814,Synset('legume.n.01'),legume.n.01,legume
2815,Synset('lion's-ear.n.01'),lions-ear.n.01,lion's-ear
2816,Synset('lovage.n.01'),lovage.n.01,lovage
2817,Synset('medic.n.01'),medic.n.01,medic
2818,Synset('mint.n.02'),mint.n.02,mint
2819,Synset('miterwort.n.01'),miterwort.n.01,miterwort
2820,Synset('moon_carrot.n.01'),moon_carrot.n.01,moon_carrot
2821,Synset('mullein.n.01'),mullein.n.01,mullein
2822,Synset('nasturtium.n.01'),nasturtium.n.01,nasturtium
2823,Synset('okra.n.02'),okra.n.02,okra
2824,Synset('orach.n.01'),orach.n.01,orach
2825,Synset('pellitory-of-the-wall.n.01'),pellitory-of-the-wall.n.01,pellitory-of-the-wall
2826,Synset('pellitory.n.02'),pellitory.n.02,pellitory
2827,Synset('phlox.n.01'),phlox.n.01,phlox
2828,Synset('pia.n.01'),pia.n.01,pia
2829,Synset('plantain.n.01'),plantain.n.01,plantain
2830,Synset('plantain_lily.n.01'),plantain_lily.n.01,plantain_lily
2831,Synset('prickly_poppy.n.01'),prickly_poppy.n.01,prickly_poppy
2832,Synset('primrose.n.01'),primrose.n.01,primrose
2833,Synset('puccoon.n.01'),puccoon.n.01,puccoon
2834,Synset('pyrethrum.n.02'),pyrethrum.n.02,pyrethrum
2835,Synset('rhubarb.n.02'),rhubarb.n.02,rhubarb
2836,Synset('rocket.n.03'),rocket.n.03,rocket
2837,Synset('rue.n.01'),rue.n.01,rue
2838,Synset('sage.n.03'),sage.n.03,sage
2839,Synset('sanicle.n.01'),sanicle.n.01,sanicle
2840,Synset('savory.n.01'),savory.n.01,savory
2841,Synset('scentless_camomile.n.01'),scentless_camomile.n.01,scentless_camomile
2842,Synset('self-heal.n.01'),self-heal.n.01,self-heal
2843,Synset('sheep_plant.n.01'),sheep_plant.n.01,sheep_plant
2844,Synset('spiderflower.n.01'),spiderflower.n.01,spiderflower
2845,Synset('stevia.n.01'),stevia.n.01,stevia
2846,Synset('stevia.n.02'),stevia.n.02,stevia
2847,Synset('stone_parsley.n.01'),stone_parsley.n.01,stone_parsley
2848,Synset('strawberry.n.02'),strawberry.n.02,strawberry
2849,Synset('tarweed.n.01'),tarweed.n.01,tarweed
2850,Synset('teasel.n.01'),teasel.n.01,teasel
2851,Synset('tomato.n.02'),tomato.n.02,tomato
2852,Synset('turfing_daisy.n.01'),turfing_daisy.n.01,turfing_daisy
2853,Synset('turfing_daisy.n.02'),turfing_daisy.n.02,turfing_daisy
2854,Synset('vegetable_sheep.n.02'),vegetable_sheep.n.02,vegetable_sheep
2855,Synset('wasabi.n.01'),wasabi.n.01,wasabi
2856,Synset('wild_senna.n.01'),wild_senna.n.01,wild_senna
2857,Synset('balsam.n.01'),balsam.n.01,balsam
2858,Synset('aloe.n.01'),aloe.n.01,aloe
2859,Synset('cactus.n.01'),cactus.n.01,cactus
2860,Synset('barbados_gooseberry.n.01'),barbados_gooseberry.n.01,Barbados_gooseberry
2861,Synset('bindweed.n.01'),bindweed.n.01,bindweed
2862,Synset('bittersweet.n.02'),bittersweet.n.02,bittersweet
2863,Synset('black-eyed_susan.n.01'),black-eyed_susan.n.01,black-eyed_Susan
2864,Synset('bower_actinidia.n.01'),bower_actinidia.n.01,bower_actinidia
2865,Synset('bryony.n.01'),bryony.n.01,bryony
2866,Synset('bullbrier.n.01'),bullbrier.n.01,bullbrier
2867,Synset('butterfly_pea.n.02'),butterfly_pea.n.02,butterfly_pea
2868,Synset('butterfly_pea.n.03'),butterfly_pea.n.03,butterfly_pea
2869,Synset('chinese_gooseberry.n.01'),chinese_gooseberry.n.01,Chinese_gooseberry
2870,Synset('clematis.n.01'),clematis.n.01,clematis
2871,Synset('cross_vine.n.01'),cross_vine.n.01,cross_vine
2872,Synset('derris_root.n.01'),derris_root.n.01,derris_root
2873,Synset('dichondra.n.01'),dichondra.n.01,dichondra
2874,Synset('dodder.n.01'),dodder.n.01,dodder
2875,Synset('elephant's-foot.n.01'),elephants-foot.n.01,elephant's-foot
2876,Synset('gourd.n.03'),gourd.n.03,gourd
2877,Synset('ground_ivy.n.01'),ground_ivy.n.01,ground_ivy
2878,Synset('groundnut.n.01'),groundnut.n.01,groundnut
2879,Synset('heath_pea.n.01'),heath_pea.n.01,heath_pea
2880,Synset('hog_peanut.n.01'),hog_peanut.n.01,hog_peanut
2881,Synset('hop.n.02'),hop.n.02,hop
2882,Synset('hoya.n.01'),hoya.n.01,hoya
2883,Synset('hyacinth_bean.n.01'),hyacinth_bean.n.01,hyacinth_bean
2884,Synset('ivy.n.01'),ivy.n.01,ivy
2885,Synset('jack_bean.n.01'),jack_bean.n.01,jack_bean
2886,Synset('kudzu.n.01'),kudzu.n.01,kudzu
2887,Synset('luffa.n.02'),luffa.n.02,luffa
2888,Synset('partridgeberry.n.01'),partridgeberry.n.01,partridgeberry
2889,Synset('potato.n.02'),potato.n.02,potato
2890,Synset('potato_tree.n.02'),potato_tree.n.02,potato_tree
2891,Synset('potato_vine.n.01'),potato_vine.n.01,potato_vine
2892,Synset('potato_vine.n.02'),potato_vine.n.02,potato_vine
2893,Synset('salsilla.n.01'),salsilla.n.01,salsilla
2894,Synset('salsilla.n.02'),salsilla.n.02,salsilla
2895,Synset('sarsaparilla.n.01'),sarsaparilla.n.01,sarsaparilla
2896,Synset('silk_vine.n.01'),silk_vine.n.01,silk_vine
2897,Synset('silverweed.n.01'),silverweed.n.01,silverweed
2898,Synset('smilax.n.02'),smilax.n.02,smilax
2899,Synset('soma.n.01'),soma.n.01,soma
2900,Synset('virginia_creeper.n.01'),virginia_creeper.n.01,Virginia_creeper
2901,Synset('winged_bean.n.01'),winged_bean.n.01,winged_bean
2902,Synset('yam.n.02'),yam.n.02,yam
2903,Synset('yam_bean.n.01'),yam_bean.n.01,yam_bean
2904,Synset('yam_bean.n.02'),yam_bean.n.02,yam_bean
2905,Synset('carpetweed.n.01'),carpetweed.n.01,carpetweed
2906,Synset('cat's-ear.n.02'),cats-ear.n.02,cat's-ear
2907,Synset('horseweed.n.02'),horseweed.n.02,horseweed
2908,Synset('jointed_charlock.n.01'),jointed_charlock.n.01,jointed_charlock
2909,Synset('king_devil.n.01'),king_devil.n.01,king_devil
2910,Synset('knawel.n.01'),knawel.n.01,knawel
2911,Synset('oxtongue.n.01'),oxtongue.n.01,oxtongue
2912,Synset('ragweed.n.02'),ragweed.n.02,ragweed
2913,Synset('ragwort.n.01'),ragwort.n.01,ragwort
2914,Synset('sand_spurry.n.01'),sand_spurry.n.01,sand_spurry
2915,Synset('thistle.n.01'),thistle.n.01,thistle
2916,Synset('yellow_rocket.n.01'),yellow_rocket.n.01,yellow_rocket
2917,Synset('aralia.n.01'),aralia.n.01,aralia
2918,Synset('bugbane.n.02'),bugbane.n.02,bugbane
2919,Synset('lupine.n.01'),lupine.n.01,lupine
2920,Synset('traveler's_tree.n.01'),travelers_tree.n.01,traveler's_tree
2921,Synset('blazing_star.n.02'),blazing_star.n.02,blazing_star
2922,Synset('fleabane.n.02'),fleabane.n.02,fleabane
2923,Synset('goldfields.n.01'),goldfields.n.01,goldfields
2924,Synset('hawk's-beard.n.01'),hawks-beard.n.01,hawk's-beard
2925,Synset('heliopsis.n.01'),heliopsis.n.01,heliopsis
2926,Synset('indian_paintbrush.n.02'),indian_paintbrush.n.02,Indian_paintbrush
2927,Synset('indian_pipe.n.01'),indian_pipe.n.01,Indian_pipe
2928,Synset('oxeye.n.02'),oxeye.n.02,oxeye
2929,Synset('prairie_gentian.n.01'),prairie_gentian.n.01,prairie_gentian
2930,Synset('purple_chinese_houses.n.01'),purple_chinese_houses.n.01,purple_chinese_houses
2931,Synset('pussy-paw.n.01'),pussy-paw.n.01,pussy-paw
2932,Synset('red_maids.n.01'),red_maids.n.01,red_maids
2933,Synset('sunray.n.02'),sunray.n.02,sunray
2934,Synset('petal.n.01'),petal.n.01,petal
2935,Synset('spore.n.01'),spore.n.01,spore
2936,Synset('inflorescence.n.02'),inflorescence.n.02,inflorescence
2937,Synset('acorn.n.01'),acorn.n.01,acorn
2938,Synset('berry.n.02'),berry.n.02,berry
2939,Synset('ear.n.05'),ear.n.05,ear
2940,Synset('olive.n.01'),olive.n.01,olive
2941,Synset('quandong.n.02'),quandong.n.02,quandong
2942,Synset('seed.n.02'),seed.n.02,seed
2943,Synset('limb.n.02'),limb.n.02,limb
2944,Synset('orion.n.02'),orion.n.02,Orion
2945,Synset('line.n.06'),line.n.06,line
2946,Synset('microwave.n.01'),microwave.n.01,microwave
2947,Synset('bowleg.n.01'),bowleg.n.01,bowleg
2948,Synset('paw.n.01'),paw.n.01,paw
2949,Synset('gluteus.n.01'),gluteus.n.01,gluteus
2950,Synset('latissimus_dorsi.n.01'),latissimus_dorsi.n.01,latissimus_dorsi
2951,Synset('soleus.n.01'),soleus.n.01,soleus
2952,Synset('teres.n.01'),teres.n.01,teres
2953,Synset('tibialis.n.01'),tibialis.n.01,tibialis
2954,Synset('colon.n.01'),colon.n.01,colon
2955,Synset('anklebone.n.01'),anklebone.n.01,anklebone
2956,Synset('carpal_bone.n.01'),carpal_bone.n.01,carpal_bone
2957,Synset('cheekbone.n.01'),cheekbone.n.01,cheekbone
2958,Synset('dentine.n.02'),dentine.n.02,dentine
2959,Synset('hipbone.n.01'),hipbone.n.01,hipbone
2960,Synset('ilium.n.02'),ilium.n.02,ilium
2961,Synset('jaw.n.01'),jaw.n.01,jaw
2962,Synset('metacarpal.n.01'),metacarpal.n.01,metacarpal
2963,Synset('nasal.n.02'),nasal.n.02,nasal
2964,Synset('pubis.n.01'),pubis.n.01,pubis
2965,Synset('ramus.n.01'),ramus.n.01,ramus
2966,Synset('rib.n.02'),rib.n.02,rib
2967,Synset('sacrum.n.01'),sacrum.n.01,sacrum
2968,Synset('scapula.n.01'),scapula.n.01,scapula
2969,Synset('sternum.n.01'),sternum.n.01,sternum
2970,Synset('tooth.n.01'),tooth.n.01,tooth
2971,Synset('turbinate_bone.n.01'),turbinate_bone.n.01,turbinate_bone
2972,Synset('vertebra.n.01'),vertebra.n.01,vertebra
2973,Synset('vomer.n.01'),vomer.n.01,vomer
2974,Synset('zygoma.n.01'),zygoma.n.01,zygoma
2975,Synset('pleura.n.01'),pleura.n.01,pleura
2976,Synset('fornix.n.02'),fornix.n.02,fornix
2977,Synset('mimesis.n.02'),mimesis.n.02,mimesis
2978,Synset('peduncle.n.01'),peduncle.n.01,peduncle
2979,Synset('malaria.n.01'),malaria.n.01,malaria
2980,Synset('cystic_fibrosis.n.01'),cystic_fibrosis.n.01,cystic_fibrosis
2981,Synset('myocardial_infarction.n.01'),myocardial_infarction.n.01,myocardial_infarction
2982,Synset('statistics.n.01'),statistics.n.01,statistics
2983,Synset('plank.n.02'),plank.n.02,plank
2984,Synset('zoning.n.01'),zoning.n.01,zoning
2985,Synset('plosion.n.01'),plosion.n.01,plosion
2986,Synset('break.n.11'),break.n.11,break
2987,Synset('carom.n.02'),carom.n.02,carom
2988,Synset('masse.n.01'),masse.n.01,masse
2989,Synset('miscue.n.01'),miscue.n.01,miscue
2990,Synset('performance.n.02'),performance.n.02,performance
2991,Synset('lecture.n.03'),lecture.n.03,lecture
2992,Synset('lesson.n.01'),lesson.n.01,lesson
2993,Synset('dialysis.n.01'),dialysis.n.01,dialysis
2994,Synset('kick_up.n.01'),kick_up.n.01,kick_up
2995,Synset('lesson.n.04'),lesson.n.04,lesson
2996,Synset('olive.n.04'),olive.n.04,olive
2997,Synset('margarine.n.01'),margarine.n.01,margarine
2998,Synset('heel.n.01'),heel.n.01,heel
2999,Synset('sole.n.01'),sole.n.01,sole
3000,Synset('vacuum.n.04'),vacuum.n.04,vacuum
3001,Synset('domino.n.02'),domino.n.02,domino
3002,Synset('helmet.n.01'),helmet.n.01,helmet
3003,Synset('motorcycle.n.01'),motorcycle.n.01,motorcycle
3004,Synset('truck.n.01'),truck.n.01,truck
3005,Synset('bomber.n.01'),bomber.n.01,bomber
3006,Synset('aircraft_carrier.n.01'),aircraft_carrier.n.01,aircraft_carrier
3007,Synset('light-emitting_diode.n.01'),light-emitting_diode.n.01,light-emitting_diode
3008,Synset('cathode-ray_tube.n.01'),cathode-ray_tube.n.01,cathode-ray_tube
3009,Synset('clock.n.01'),clock.n.01,clock
3010,Synset('sundial.n.01'),sundial.n.01,sundial
3011,Synset('antiaircraft.n.01'),antiaircraft.n.01,antiaircraft
3012,Synset('cannon.n.02'),cannon.n.02,cannon
3013,Synset('cannon.n.04'),cannon.n.04,cannon
3014,Synset('dagger.n.01'),dagger.n.01,dagger
3015,Synset('arrow.n.02'),arrow.n.02,arrow
3016,Synset('personal_computer.n.01'),personal_computer.n.01,personal_computer
3017,Synset('lathe.n.01'),lathe.n.01,lathe
3018,Synset('generator.n.02'),generator.n.02,generator
3019,Synset('faucet.n.01'),faucet.n.01,faucet
3020,Synset('peg.n.05'),peg.n.05,peg
3021,Synset('register.n.06'),register.n.06,register
3022,Synset('thermostat.n.01'),thermostat.n.01,thermostat
3023,Synset('choke.n.02'),choke.n.02,choke
3024,Synset('clutch.n.07'),clutch.n.07,clutch
3025,Synset('anchor.n.01'),anchor.n.01,anchor
3026,Synset('pulley.n.01'),pulley.n.01,pulley
3027,Synset('wheel.n.01'),wheel.n.01,wheel
3028,Synset('screw.n.03'),screw.n.03,screw
3029,Synset('hammer.n.01'),hammer.n.01,hammer
3030,Synset('hammer.n.06'),hammer.n.06,hammer
3031,Synset('cartridge_holder.n.01'),cartridge_holder.n.01,cartridge_holder
3032,Synset('magazine.n.04'),magazine.n.04,magazine
3033,Synset('gearing.n.01'),gearing.n.01,gearing
3034,Synset('reel.n.03'),reel.n.03,reel
3035,Synset('violin.n.01'),violin.n.01,violin
3036,Synset('lute.n.02'),lute.n.02,lute
3037,Synset('mandolin.n.01'),mandolin.n.01,mandolin
3038,Synset('bagpipe.n.01'),bagpipe.n.01,bagpipe
3039,Synset('bolt.n.06'),bolt.n.06,bolt
3040,Synset('crossbar.n.03'),crossbar.n.03,crossbar
3041,Synset('thwart.n.01'),thwart.n.01,thwart
3042,Synset('doorsill.n.01'),doorsill.n.01,doorsill
3043,Synset('jamb.n.01'),jamb.n.01,jamb
3044,Synset('shaft.n.09'),shaft.n.09,shaft
3045,Synset('mast.n.01'),mast.n.01,mast
3046,Synset('yard.n.08'),yard.n.08,yard
3047,Synset('bur.n.02'),bur.n.02,bur
3048,Synset('monastery.n.01'),monastery.n.01,monastery
3049,Synset('prison.n.01'),prison.n.01,prison
3050,Synset('main.n.02'),main.n.02,main
3051,Synset('caecilian.n.01'),caecilian.n.01,caecilian
3052,Synset('urodele.n.01'),urodele.n.01,urodele
3053,Synset('jawless_vertebrate.n.01'),jawless_vertebrate.n.01,jawless_vertebrate
3054,Synset('carinate.n.01'),carinate.n.01,carinate
3055,Synset('parrot.n.01'),parrot.n.01,parrot
3056,Synset('sinornis.n.01'),sinornis.n.01,Sinornis
