,Synsets,domain_x,nrhypos_x,nrdirhypers_x,nrpartrels_x,depthfromtopsynset_x,glosslength_x,minwordlength_x,nroflemmas_x,polyscore_max_x,ngrams_last_mean,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,res_ngrams_2008_mean,ngrams_2008_mean_log_y,ngrams_sum08,ngrams_max08,All_CHILDES_mean,All_CHILDES_mean_log,CHILDES_sum,CHILDES_Sum_log,CHILDES_max,CHILDES_max_log,KBNC_mean,KBNC_mean_log,KBNC_Sum,KBNC_Sum_log,KBNC_max,KBNC_max_log,CABNC_mean,CABNC_mean_log,CABNC_sum,CABNC_Sum_log,CABNC_max,CABNC_max_log,BNC_mean,BNC_mean_log,BNC_sum,BNC_Sum_log,BNC_max,BNC_max_log,A1_Label,A2_Label,A3_Label,MV,vote_x,CHILDES_Rel_mean,KBNC_Rel_mean,CABNC_Rel_mean,BNC_Rel_mean,CHILDES_Rel_mean_log,KBNC_Rel_mean_log,CABNC_Rel_mean_log,BNC_Rel_mean_log,CHILDES_Sum_Rel,KBNC_Sum_Rel,CABNC_Sum_Rel,BNC_Sum_Rel,CHILDES_appear,KBNC_appear,CABNC_appear,BNC_appear,"CHILDES_per100,000","KBNC_per100,000","CABNC_per100,000","BNC_per100,000",CHILDES_perMillionWords,KBNC_perMillionWords,CABNC_perMillionWords,BNC_perMillionWords,binary
699,Synset('salad_bar.n.01'),furn,0,1,0,11,58,9,1,1,-16.33853304095129,0.0,1.1369359916054564,1.0823150516245146,8.021678610248274e-08,-16.33853304095129,8.021678610248274e-08,8.021678610248274e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
700,Synset('snack_bar.n.01'),furn,2,1,0,11,23,6,3,5,-14.479675151257185,0.0,1.1369359916054564,0.429193899782135,5.147033347678113e-07,-14.479675151257185,1.544110004303434e-06,1.3931165767644416e-06,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.0,2.079441541679836,8.0,2.079441541679836,8.0,2.079441541679836,527.0,6.267200548541362,527.0,6.267200548541362,527.0,6.267200548541362,l,l,l,l,nb,3.511117602777435e-07,9.124861872403407e-17,3.316953113209268e-06,4.70627864902476e-06,-14.862161258811074,-36.93294381881565,-12.616463933399451,-12.266613057974556,3.511117602777435e-07,9.124861872403407e-17,3.316953113209268e-06,4.70627864902476e-06,1,0,1,1,0.0351111760277743,9.124861872403408e-12,0.3316953113209268,0.470627864902476,0.3511117602777434,9.124861872403407e-11,3.3169531132092684,4.70627864902476,nb
701,Synset('soda_fountain.n.01'),furn,0,1,0,11,71,13,1,2,-16.071022567411962,0.0,1.1369359916054564,1.3249029080231127,1.0481986123522804e-07,-16.071022567411962,1.0481986123522804e-07,1.0481986123522804e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
702,Synset('sushi_bar.n.01'),furn,0,1,0,11,27,9,1,1,-16.80367046076634,0.0,1.1369359916054564,0.5038363171355499,5.038005568280825e-08,-16.80367046076634,5.038005568280825e-08,5.038005568280825e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
703,Synset('wet_bar.n.01'),furn,0,1,0,11,58,7,1,1,-16.680508158133666,0.0,1.1369359916054564,1.0823150516245146,5.698326788206032e-08,-16.680508158133666,5.698326788206032e-08,5.698326788206032e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
704,Synset('wine_bar.n.01'),furn,0,1,0,11,27,8,1,1,-16.645091313005196,0.0,1.1369359916054564,0.5038363171355499,5.903759969783096e-08,-16.645091313005196,5.903759969783096e-08,5.903759969783096e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
705,Synset('lab_bench.n.01'),furn,0,1,1,11,27,9,2,1,-17.85349258526502,3.126984126984127,1.1369359916054564,0.5038363171355499,1.7633019488982882e-08,-17.85349258526502,3.5266038977965763e-08,1.9809633045042574e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
706,Synset('wing_chair.n.01'),furn,0,1,0,12,51,10,1,1,-16.59894793492516,0.0,1.2402938090241342,0.9516908212560388,6.182562373169277e-08,-16.59894793492516,6.182562373169277e-08,6.182562373169277e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
707,Synset('cathedra.n.01'),furn,0,1,1,12,47,8,2,1,-16.21435256301664,3.126984126984127,1.2402938090241342,0.8770484039026238,9.082306506869033e-08,-16.21435256301664,1.8164613013738065e-07,1.675825416214139e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,4.4651600085623933e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-16.924375694081817,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,4.4651600085623933e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0044651600085623,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0446516000856239,nb
708,Synset('mercy_seat.n.01'),furn,0,1,0,12,17,10,1,2,-16.106647290675824,0.0,1.2402938090241342,0.3172302737520129,1.0115141435562693e-07,-16.106647290675824,1.0115141435562693e-07,1.0115141435562693e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
709,Synset('musnud.n.01'),furn,0,1,1,12,64,6,1,1,-17.940232169632022,3.126984126984127,1.2402938090241342,1.1942786776546368,1.6167994942861696e-08,-17.940232169632022,1.6167994942861696e-08,1.6167994942861696e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
710,Synset('peacock-throne.n.01'),furn,0,1,0,12,131,14,1,1,-21.20789820244548,0.0,1.2402938090241342,2.4445391683243347,6.159235899083624e-10,-21.20789820244548,6.159235899083624e-10,6.159235899083624e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
711,Synset('chesterfield.n.02'),furn,0,1,0,12,46,12,1,3,-17.108013432461195,0.0,1.2402938090241342,0.8583877995642701,3.716072427550898e-08,-17.108013432461195,3.716072427550898e-08,3.716072427550898e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,13.0,2.5649493574615367,13.0,2.5649493574615367,13.0,2.5649493574615367,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511585e-07,1.1609416022262217e-07,-38.58115936931148,-36.93294381881565,-14.69590547507929,-15.96886424905438,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511585e-07,1.1609416022262217e-07,0,0,1,1,1.7555588013887177e-12,9.124861872403408e-12,0.0414619139151158,0.0116094160222622,1.7555588013887175e-11,9.124861872403407e-11,0.4146191391511585,0.1160941602226221,nb
712,Synset('commissary.n.02'),furn,0,1,0,12,28,10,1,2,-13.703139552423092,0.0,1.2402938090241342,0.5224969214739036,1.118927912102663e-06,-13.703139552423092,1.118927912102663e-06,1.118927912102663e-06,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,15.0,2.70805020110221,15.0,2.70805020110221,15.0,2.70805020110221,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.3395480025687174e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-15.825763405413708,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.3395480025687174e-07,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0133954800256871,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.1339548002568717,nb
713,Synset('milk_bar.n.01'),furn,0,1,0,12,75,8,1,1,-18.10977274058025,0.0,1.2402938090241342,1.399545325376527,1.3646636709552242e-08,-18.10977274058025,1.3646636709552242e-08,1.3646636709552242e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
714,Synset('furniture.n.01'),furn,196,1,0,7,62,9,3,1,-12.038504180708658,0.0,0.723504721930745,1.1569574689779294,5.912131210076647e-06,-12.038504180708658,1.773639363022994e-05,1.703757698123809e-05,42.0,3.737669618283368,42.0,3.737669618283368,42.0,3.737669618283368,38.0,3.6375861597263857,38.0,3.6375861597263857,38.0,3.6375861597263857,31.0,3.4339872044851463,31.0,3.4339872044851463,31.0,3.4339872044851463,3233.0,8.081165777725433,3233.0,8.081165777725433,3233.0,8.081165777725433,h,h,h,h,nb,7.373346965832612e-06,3.4674475115132946e-05,1.2853193313685914e-05,2.887172461536442e-05,-11.817638821087652,-10.269506729148809,-11.261918270594142,-10.452647828790486,7.373346965832612e-06,3.4674475115132946e-05,1.2853193313685914e-05,2.887172461536442e-05,1,1,1,1,0.7373346965832612,3.4674475115132943,1.2853193313685911,2.887172461536442,7.373346965832613,34.67447511513294,12.853193313685914,28.871724615364418,nb
715,Synset('toga_virilis.n.01'),garm,0,1,0,11,76,12,1,1,-17.524378409235283,0.0,1.1581196581196582,1.2557005243263015,2.450525116159952e-08,-17.524378409235283,2.450525116159952e-08,2.450525116159952e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
716,Synset('abaya.n.01'),garm,0,1,0,9,80,5,1,1,-17.063441615106928,0.0,0.9475524475524476,1.3217900256066333,3.885451249630023e-08,-17.063441615106928,3.885451249630023e-08,3.885451249630023e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,4.4651600085623933e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-16.924375694081817,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,4.4651600085623933e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0044651600085623,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0446516000856239,nb
717,Synset('prayer_shawl.n.01'),garm,0,1,0,11,95,6,3,2,-17.486516462245756,0.0,1.1581196581196582,1.5696256554078771,2.545085594126325e-08,-17.486516462245756,7.635256782378974e-08,4.411923271163688e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
718,Synset('kanzu.n.01'),garm,0,1,0,8,86,5,1,1,-18.905313055375416,0.0,0.8422688422688422,1.420924277527131,6.159236232150533e-09,-18.905313055375416,6.159236232150533e-09,6.159236232150533e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
719,Synset('trouser.n.01'),garm,26,1,8,8,109,4,2,5,-14.23983205182294,28.906666666666663,0.8422688422688422,1.8009389098890378,6.54213522466307e-07,-14.23983205182294,1.308427044932614e-06,7.655416993657127e-07,11.5,2.4423470353692043,23.0,3.1354942159291497,15.0,2.70805020110221,14.0,2.6390573296152584,14.0,2.6390573296152584,14.0,2.6390573296152584,9.0,2.19722457733622,9.0,2.19722457733622,9.0,2.19722457733622,159.5,5.072043922224899,319.0,5.765191102784844,290.0,5.66988092298052,b,b,b,b,b,2.018892621597025e-06,1.2774806621364767e-05,3.731572252360426e-06,1.4243860427314026e-06,-13.112961404001815,-11.268035559259935,-12.49868089774307,-13.46176968429102,4.03778524319405e-06,1.2774806621364767e-05,3.731572252360426e-06,2.8487720854628053e-06,1,1,1,1,0.403778524319405,1.277480662136477,0.3731572252360426,0.2848772085462805,4.037785243194049,12.77480662136477,3.731572252360426,2.848772085462805,b
720,Synset('chap.n.04'),garm,0,1,0,9,157,4,1,5,-11.436433646214514,0.0,0.9475524475524476,2.594012925253018,1.079493358702166e-05,-11.436433646214514,1.079493358702166e-05,1.079493358702166e-05,12.0,2.4849066497880004,12.0,2.4849066497880004,12.0,2.4849066497880004,12.0,2.4849066497880004,12.0,2.4849066497880004,12.0,2.4849066497880004,161.0,5.081404364984463,161.0,5.081404364984463,161.0,5.081404364984463,1437.0,7.270312886079025,1437.0,7.270312886079025,1437.0,7.270312886079025,l,l,l,l,nb,2.1066705616664607e-06,1.0949834246884088e-05,6.675368140333652e-05,1.283286986460831e-05,-13.07040178958302,-11.422186239087193,-9.614501110094826,-11.263500720436893,2.1066705616664607e-06,1.0949834246884088e-05,6.675368140333652e-05,1.283286986460831e-05,1,1,1,1,0.210667056166646,1.0949834246884087,6.675368140333652,1.2832869864608312,2.1066705616664607,10.949834246884087,66.75368140333653,12.83286986460831,nb
721,Synset('slacks.n.01'),garm,0,1,0,9,45,6,1,15,-13.865874370530738,0.0,0.9475524475524476,0.7435068894037312,9.50883418227022e-07,-13.865874370530738,9.50883418227022e-07,9.50883418227022e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,111.0,4.709530201312334,111.0,4.709530201312334,111.0,4.709530201312334,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511585e-07,9.912655219008508e-07,-38.58115936931148,-13.907092888875194,-14.69590547507929,-13.824283405203584,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511585e-07,9.912655219008508e-07,0,1,1,1,1.7555588013887177e-12,0.091248618724034,0.0414619139151158,0.099126552190085,1.7555588013887175e-11,0.9124861872403408,0.4146191391511585,0.9912655219008508,nb
722,Synset('flannel.n.03'),garm,0,1,0,9,85,5,4,25,-9.906747784196362,0.0,0.9475524475524476,1.404401902207048,4.983725385620742e-05,-9.906747784196362,0.0001993490154248,0.0001965003175428,690.0,6.536691597591305,1380.0,7.22983877815125,1358.0,7.213768308118642,135.66666666666666,4.9102008967744855,407.0,6.008813185442595,393.0,5.973809611869261,234.0,5.455321115357702,468.0,6.148468295917647,467.0,6.1463292576688975,4701.25,8.455583709784547,18805.0,9.841878070904436,18323.0,9.815912380280174,l,l,b,l,nb,0.0001211335572958,0.0001237939594022,9.702087856137108e-05,4.198366698050788e-05,-9.018616841779714,-8.996891992100709,-9.240584359721588,-10.078229896731372,0.0002422671145916,0.0003713818782068,0.0001940417571227,0.000167934667922,1,1,1,1,24.2267114591643,37.13818782068186,19.40417571227422,16.79346679220315,242.26711459164292,371.3818782068186,194.04175712274213,167.9346679220315,nb
723,Synset('jean.n.01'),garm,1,2,0,9,85,4,3,2,-14.80927829183341,0.0,0.9475524475524476,1.404401902207048,3.701793230466895e-07,-14.80927829183341,1.1105379691400683e-06,7.510674890909286e-07,3.0,1.0986122886681098,6.0,1.791759469228055,4.0,1.3862943611198906,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,1.0,0.0,2.0,0.6931471805599453,1.0,0.0,97.5,4.579852378003801,195.0,5.272999558563747,182.0,5.204006687076795,b,l,b,b,b,5.266676404166152e-07,1.8249723744806813e-06,4.146191391511585e-07,8.707062016696662e-07,-14.45669615070291,-13.213945708315247,-14.69590547507929,-13.953961228512116,1.0533352808332303e-06,1.8249723744806813e-06,8.29238278302317e-07,1.7414124033393324e-06,1,1,1,1,0.105333528083323,0.1824972374480681,0.0829238278302317,0.1741412403339332,1.0533352808332304,1.8249723744806807,0.8292382783023171,1.7414124033393323,nb
724,Synset('caftan.n.02'),garm,0,1,0,10,106,6,2,2,-16.2931009850585,0.0,1.052836052836053,1.751371783928789,8.394525430333034e-08,-16.2931009850585,1.6789050860666069e-07,1.1240605601869905e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,13.0,2.5649493574615367,26.0,3.258096538021482,14.0,2.6390573296152584,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.1609416022262217e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-15.96886424905438,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,2.321883204452444e-07,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0232188320445244,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.2321883204452443,nb
