,Synsets,domain_x,nrhypos_x,nrdirhypers_x,nrpartrels_x,depthfromtopsynset_x,glosslength_x,minwordlength_x,nroflemmas_x,polyscore_max_x,ngrams_last_mean,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,res_ngrams_2008_mean,ngrams_2008_mean_log_y,ngrams_sum08,ngrams_max08,All_CHILDES_mean,All_CHILDES_mean_log,CHILDES_sum,CHILDES_Sum_log,CHILDES_max,CHILDES_max_log,KBNC_mean,KBNC_mean_log,KBNC_Sum,KBNC_Sum_log,KBNC_max,KBNC_max_log,CABNC_mean,CABNC_mean_log,CABNC_sum,CABNC_Sum_log,CABNC_max,CABNC_max_log,BNC_mean,BNC_mean_log,BNC_sum,BNC_Sum_log,BNC_max,BNC_max_log,A1_Label,A2_Label,A3_Label,MV,vote_x,CHILDES_Rel_mean,KBNC_Rel_mean,CABNC_Rel_mean,BNC_Rel_mean,CHILDES_Rel_mean_log,KBNC_Rel_mean_log,CABNC_Rel_mean_log,BNC_Rel_mean_log,CHILDES_Sum_Rel,KBNC_Sum_Rel,CABNC_Sum_Rel,BNC_Sum_Rel,CHILDES_appear,KBNC_appear,CABNC_appear,BNC_appear,"CHILDES_per100,000","KBNC_per100,000","CABNC_per100,000","BNC_per100,000",CHILDES_perMillionWords,KBNC_perMillionWords,CABNC_perMillionWords,BNC_perMillionWords,BNC_Gen_Sum,BNC_Gen_Mean,BNC_Gen_Max,BNC_Gen_Rel_Sum,BNC_Gen_Rel_Mean,BNC_Gen_Rel_Max,BNC_Gen_Rel_Sum_log,BNC_Gen_Rel_Mean_log,BNC_Gen_Rel_Max_log,BNC_Sampler_Sum,BNC_Sampler_Mean,BNC_Sampler_Max,BNC_Gen_Sum_log,BNC_Gen_Mean_log,BNC_Gen_Max_log,BNC_Sampler_Sum_log,BNC_Sampler_Mean_log,BNC_Sampler_Max_log,BNC_Sampler_Rel_Sum,BNC_Sampler_Rel_Mean,BNC_Sampler_Rel_Max,BNC_Sampler_Rel_Sum_log,BNC_Sampler_Rel_Mean_log,BNC_Sampler_Rel_Max_log,BNC_Baby_Sum,BNC_Baby_Mean,BNC_Baby_Max,BNC_Baby_Sum_log,BNC_Baby_Mean_log,BNC_Baby_Max_log,BNC_Baby_Rel_Sum,BNC_Baby_Rel_Mean,BNC_Baby_Rel_Max,BNC_Baby_Rel_Sum_log,BNC_Baby_Rel_Mean_log,BNC_Baby_Rel_Max_log
694,Synset('prince_albert.n.02'),garm,0,1,0,11,34,13,1,2,-14.357531526268597,0.0,1.1581196581196582,0.5617607608828191,5.815717258883524e-07,-14.357531526268597,5.815717258883524e-07,5.815717258883524e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
695,Synset('swallow-tailed_coat.n.01'),garm,0,1,2,11,66,11,3,1,-16.940031839567844,7.226666666666666,1.1581196581196582,1.0904767711254724,4.3957972077161386e-08,-16.940031839567844,1.3187391623148417e-07,7.190907780341149e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,10.0,2.302585092994046,10.0,2.302585092994046,10.0,2.302585092994046,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-16.231228513521874,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0089303200171247,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0893032001712478,1.0,1.0,1.0,9.977629157665598e-08,9.977629157665598e-08,9.977629157665598e-08,-16.12033524120283,-16.12033524120283,-16.12033524120283,1e-10,1e-10,1e-10,0.0,0.0,0.0,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
696,Synset('surtout.n.01'),garm,0,1,0,11,45,7,1,1,-14.88608123774274,0.0,1.1581196581196582,0.7435068894037312,3.428128252380702e-07,-14.88608123774274,3.428128252380702e-07,3.428128252380702e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,2.6790960051374344e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-17.43520131784781,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,2.6790960051374344e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0026790960051374,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0267909600513743,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
697,Synset('vest.n.01'),garm,1,1,1,8,49,4,2,7,-12.803313931556309,3.613333333333333,0.8422688422688422,0.8095963906840629,2.7516387035575463e-06,-12.803313931556309,5.5032774071150925e-06,3.052825377380941e-06,34.0,3.5263605246161616,68.0,4.219507705176107,60.0,4.0943445622221,8.5,2.1400661634962708,17.0,2.833213344056216,9.0,2.19722457733622,10.0,2.302585092994046,20.0,2.995732273553991,16.0,2.772588722239781,246.0,5.5053315359323625,492.0,6.198478716492308,256.0,5.545177444479562,b,b,b,b,b,5.968899924721639e-06,7.756132591542895e-06,4.146191391511585e-06,2.196858724212696e-06,-12.02894791475486,-11.767026725378924,-12.393320382085244,-13.028482070583555,1.1937799849443278e-05,1.551226518308579e-05,8.29238278302317e-06,4.393717448425392e-06,1,1,1,1,1.1937799849443278,1.5512265183085792,0.8292382783023171,0.4393717448425392,11.937799849443277,15.512265183085791,8.29238278302317,4.3937174484253925,66.0,33.0,41.0,6.5852352440592944e-06,3.2926176220296472e-06,4.090827954642895e-06,-11.930680499176404,-12.62382767973635,-12.406763174498522,12.0,6.0,11.0,4.189654742026425,3.49650756146648,3.713572066704308,2.4849066497880004,1.791759469228055,2.3978952727983707,5.264644926022964e-06,2.632322463011482e-06,4.8259245155210505e-06,-12.154496855104023,-12.847644035663969,-12.241508232093654,4.0,2.0,2.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,3.3026953296585343e-06,1.6513476648292671e-06,1.6513476648292671e-06,-12.620771656300944,-13.31391883686089,-13.31391883686089
698,Synset('bow_tie.n.01'),garm,2,1,0,10,30,6,3,1,-16.118844191914143,0.0,1.052836052836053,0.4956712596024875,9.992517391310685e-08,-16.118844191914143,2.9977552173932054e-07,2.188842245232081e-07,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,12.5,2.525728644308256,25.0,3.218875824868201,24.0,3.1780538303479458,l,l,l,l,nb,3.511117602777435e-07,9.124861872403406e-07,1.2438574174534757e-06,1.1162900021405977e-07,-14.862161258811074,-13.907092888875194,-13.59729318641118,-16.00808496220766,3.511117602777435e-07,9.124861872403406e-07,1.2438574174534757e-06,2.2325800042811962e-07,1,1,1,1,0.0351111760277743,0.091248618724034,0.1243857417453475,0.0223258000428119,0.3511117602777434,0.9124861872403408,1.2438574174534756,0.2232580004281195,4.0,4.0,4.0,3.9910516630662393e-07,3.9910516630662393e-07,3.9910516630662393e-07,-14.73404088008294,-14.73404088008294,-14.73404088008294,1e-10,1e-10,1e-10,1.3862943611198906,1.3862943611198906,1.3862943611198906,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
699,Synset('dress_shirt.n.01'),garm,0,1,1,9,82,11,2,1,-16.250455165965153,3.613333333333333,0.9475524475524476,1.3548347762467992,8.760259939677442e-08,-16.250455165965153,1.7520519879354884e-07,1.706074073126729e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
700,Synset('trench_coat.n.01'),garm,0,1,0,11,51,11,1,1,-15.568537739375484,0.0,1.1581196581196582,0.8426411413242287,1.7324869361345918e-07,-15.568537739375484,1.7324869361345918e-07,1.7324869361345918e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
701,Synset('toga.n.01'),garm,1,1,0,10,45,4,1,1,-14.451547348419217,0.0,1.052836052836053,0.7435068894037312,5.293863409860933e-07,-14.451547348419217,5.293863409860933e-07,5.293863409860933e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,43.0,3.7612001156935615,43.0,3.7612001156935615,43.0,3.7612001156935615,b,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,3.8400376073636564e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-14.772613490822357,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,3.8400376073636564e-07,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0384003760736365,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.3840037607363656,3.0,3.0,3.0,2.993288747299679e-07,2.993288747299679e-07,2.993288747299679e-07,-15.02172295253472,-15.02172295253472,-15.02172295253472,1e-10,1e-10,1e-10,1.0986122886681098,1.0986122886681098,1.0986122886681098,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
702,Synset('salwar.n.01'),garm,0,1,0,9,133,6,2,1,-16.971981723860534,0.0,0.9475524475524476,2.197475917571028,4.257571895038837e-08,-16.971981723860534,8.515143790077674e-08,5.1942890877398895e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,3.0,1.0986122886681098,6.0,1.791759469228055,4.0,1.3862943611198906,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,2.6790960051374344e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-17.43520131784781,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,5.358192010274869e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0053581920102748,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0535819201027486,3.0,3.0,3.0,2.993288747299679e-07,2.993288747299679e-07,2.993288747299679e-07,-15.02172295253472,-15.02172295253472,-15.02172295253472,1e-10,1e-10,1e-10,1.0986122886681098,1.0986122886681098,1.0986122886681098,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
703,Synset('pants_suit.n.01'),garm,0,1,0,10,51,8,2,1,-16.55705697921849,0.0,1.052836052836053,0.8426411413242287,6.447057110392508e-08,-16.55705697921849,1.2894114220785013e-07,1.0414241558009962e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124782e-09,-38.58115936931148,-36.93294381881565,-37.72175640501975,-18.53381360651592,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124782e-09,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0008930320017124,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0089303200171247,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
704,Synset('ski_parka.n.01'),garm,0,1,0,12,31,9,2,1,-17.903254076706236,0.0,1.2634032634032637,0.5121936349225704,1.6777047973093318e-08,-17.903254076706236,3.3554095946186635e-08,2.8565002807567907e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
705,Synset('face_veil.n.01'),garm,1,1,0,9,65,9,1,1,-16.940814422644543,0.0,0.9475524475524476,1.0739543958053896,4.392358476934533e-08,-16.940814422644543,4.392358476934533e-08,4.392358476934533e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,h,h,h,h,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
706,Synset('levi's.n.01'),garm,0,1,0,10,24,5,2,2,-15.520583759331387,0.0,1.052836052836053,0.3965370076819899,1.817590806751923e-07,-15.520583759331387,3.635181613503846e-07,3.261008032495738e-07,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,l,l,l,l,nb,1.7555588013887174e-07,9.124861872403407e-17,4.146191391511586e-17,3.5721280068499134e-08,-15.55530843937102,-36.93294381881565,-37.72175640501975,-17.147519245396026,1.7555588013887174e-07,9.124861872403407e-17,4.146191391511586e-17,3.5721280068499134e-08,1,0,0,1,0.0175555880138871,9.124861872403408e-12,4.146191391511586e-12,0.0035721280068499,0.1755558801388717,9.124861872403407e-11,4.1461913915115854e-11,0.0357212800684991,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
707,Synset('dressing_gown.n.01'),garm,0,1,0,9,45,13,3,1,-15.697449317556693,0.0,0.9475524475524476,0.7435068894037312,1.5229455681738577e-07,-15.697449317556693,4.568836704521573e-07,4.460347042822832e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
708,Synset('pea_jacket.n.01'),garm,0,1,0,11,46,7,2,1,-17.952283537532917,0.0,1.1581196581196582,0.7600292647238142,1.5974317868483467e-08,-17.952283537532917,3.1948635736966935e-08,1.7861784940009784e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
