,Synsets,domain_x,nrhypos_x,nrdirhypers_x,nrpartrels_x,depthfromtopsynset_x,glosslength_x,minwordlength_x,nroflemmas_x,polyscore_max_x,ngrams_last_mean,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,res_ngrams_2008_mean,ngrams_2008_mean_log_y,ngrams_sum08,ngrams_max08,All_CHILDES_mean,All_CHILDES_mean_log,CHILDES_sum,CHILDES_Sum_log,CHILDES_max,CHILDES_max_log,KBNC_mean,KBNC_mean_log,KBNC_Sum,KBNC_Sum_log,KBNC_max,KBNC_max_log,CABNC_mean,CABNC_mean_log,CABNC_sum,CABNC_Sum_log,CABNC_max,CABNC_max_log,BNC_mean,BNC_mean_log,BNC_sum,BNC_Sum_log,BNC_max,BNC_max_log,A1_Label,A2_Label,A3_Label,MV,vote_x,CHILDES_Rel_mean,KBNC_Rel_mean,CABNC_Rel_mean,BNC_Rel_mean,CHILDES_Rel_mean_log,KBNC_Rel_mean_log,CABNC_Rel_mean_log,BNC_Rel_mean_log,CHILDES_Sum_Rel,KBNC_Sum_Rel,CABNC_Sum_Rel,BNC_Sum_Rel,CHILDES_appear,KBNC_appear,CABNC_appear,BNC_appear,"CHILDES_per100,000","KBNC_per100,000","CABNC_per100,000","BNC_per100,000",CHILDES_perMillionWords,KBNC_perMillionWords,CABNC_perMillionWords,BNC_perMillionWords,binary
685,Synset('throne.n.01'),furn,4,1,0,11,46,6,1,5,-10.793152596733636,0.0,1.1369359916054564,0.8583877995642701,2.0539666365948502e-05,-10.793152596733636,2.0539666365948502e-05,2.0539666365948502e-05,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,7.0,1.9459101490553128,7.0,1.9459101490553128,7.0,1.9459101490553128,1106.0,7.00850518208228,1106.0,7.00850518208228,1106.0,7.00850518208228,b,b,l,b,b,5.266676404166152e-07,4.562430936201703e-06,2.9023339740581098e-06,9.876933938940009e-06,-14.45669615070291,-12.297654976441091,-12.749995326023976,-11.525308424433636,5.266676404166152e-07,4.562430936201703e-06,2.9023339740581098e-06,9.876933938940009e-06,1,1,1,1,0.0526667640416615,0.4562430936201703,0.2902333974058109,0.9876933938940008,0.5266676404166152,4.562430936201703,2.9023339740581098,9.876933938940008,b
722,Synset('flannel.n.03'),garm,0,1,0,9,85,5,4,25,-9.906747784196362,0.0,0.9475524475524476,1.404401902207048,4.983725385620742e-05,-9.906747784196362,0.0001993490154248,0.0001965003175428,690.0,6.536691597591305,1380.0,7.22983877815125,1358.0,7.213768308118642,135.66666666666666,4.9102008967744855,407.0,6.008813185442595,393.0,5.973809611869261,234.0,5.455321115357702,468.0,6.148468295917647,467.0,6.1463292576688975,4701.25,8.455583709784547,18805.0,9.841878070904436,18323.0,9.815912380280174,l,l,b,l,nb,0.0001211335572958,0.0001237939594022,9.702087856137108e-05,4.198366698050788e-05,-9.018616841779714,-8.996891992100709,-9.240584359721588,-10.078229896731372,0.0002422671145916,0.0003713818782068,0.0001940417571227,0.000167934667922,1,1,1,1,24.2267114591643,37.13818782068186,19.40417571227422,16.79346679220315,242.26711459164292,371.3818782068186,194.04175712274213,167.9346679220315,nb
758,Synset('sackcloth.n.01'),garm,0,1,0,8,75,9,1,2,-14.480366609586335,0.0,0.8422688422688422,1.2391781490062188,5.143475618751836e-07,-14.480366609586335,5.143475618751836e-07,5.143475618751836e-07,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,19.0,2.9444389791664403,19.0,2.9444389791664403,19.0,2.9444389791664403,h,h,l,h,nb,1.7555588013887174e-07,9.124861872403407e-17,4.146191391511586e-17,1.6967608032537086e-07,-15.55530843937102,-36.93294381881565,-37.72175640501975,-15.589374627349478,1.7555588013887174e-07,9.124861872403407e-17,4.146191391511586e-17,1.6967608032537086e-07,1,0,0,1,0.0175555880138871,9.124861872403408e-12,4.146191391511586e-12,0.016967608032537,0.1755558801388717,9.124861872403407e-11,4.1461913915115854e-11,0.1696760803253708,nb
831,Synset('romper.n.02'),garm,0,1,0,8,88,6,2,2,-17.817360350015328,0.0,0.8422688422688422,1.4539690281672966,1.8281790081786656e-08,-17.817360350015328,3.656358016357331e-08,3.3824470335730445e-08,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,6.0,1.791759469228055,6.0,1.791759469228055,6.0,1.791759469228055,b,b,l,b,b,8.777794006943587e-07,9.124861872403407e-17,4.146191391511586e-17,5.358192010274869e-08,-13.94587052693692,-36.93294381881565,-37.72175640501975,-16.742054137287862,8.777794006943587e-07,9.124861872403407e-17,4.146191391511586e-17,5.358192010274869e-08,1,0,0,1,0.0877779400694358,9.124861872403408e-12,4.146191391511586e-12,0.0053581920102748,0.8777794006943587,9.124861872403407e-11,4.1461913915115854e-11,0.0535819201027486,b
832,Synset('body_stocking.n.01'),garm,0,1,0,9,102,13,1,1,-18.69112855395219,0.0,0.9475524475524476,1.6852822826484577,7.630377218958984e-09,-18.69112855395219,7.630377218958984e-09,7.630377218958984e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,b,l,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
834,Synset('pajama.n.01'),garm,0,1,0,9,109,6,2,2,-15.648018134075295,0.0,0.9475524475524476,1.8009389098890378,1.600118224587277e-07,-15.648018134075295,3.200236449174554e-07,2.341023019880595e-07,21.0,3.044522437723423,21.0,3.044522437723423,21.0,3.044522437723423,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,61.0,4.110873864173311,61.0,4.110873864173311,61.0,4.110873864173311,l,l,b,l,nb,3.686673482916306e-06,4.562430936201703e-06,8.29238278302317e-07,5.447495210446117e-07,-12.510786001647595,-12.297654976441091,-14.002758294519344,-14.422939742342606,3.686673482916306e-06,4.562430936201703e-06,8.29238278302317e-07,5.447495210446117e-07,1,1,1,1,0.3686673482916306,0.4562430936201703,0.0829238278302317,0.0544749521044611,3.6866734829163055,4.562430936201703,0.8292382783023171,0.5447495210446117,nb
936,Synset('lederhosen.n.01'),garm,0,1,0,10,85,10,1,1,-17.444761926298792,0.0,1.052836052836053,1.404401902207048,2.6536042696534423e-08,-17.444761926298792,2.6536042696534423e-08,2.6536042696534423e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.0,2.079441541679836,8.0,2.079441541679836,8.0,2.079441541679836,l,l,b,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,7.144256013699825e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-16.454372064836083,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,7.144256013699825e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0071442560136998,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0714425601369982,nb
943,Synset('sweat_pants.n.01'),garm,0,1,1,9,59,10,2,1,-16.027295377619154,3.613333333333333,0.9475524475524476,0.974820143884892,1.0950502726814194e-07,-16.027295377619154,2.1901005453628389e-07,1.784125345238863e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,l,l,b,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,3.5721280068499134e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-17.147519245396026,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,3.5721280068499134e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0035721280068499,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0357212800684991,nb
949,Synset('necktie.n.01'),garm,8,1,0,9,120,3,2,18,-11.65959853391612,0.0,0.9475524475524476,1.98268503840995,8.63576261167509e-06,-11.65959853391612,1.727152522335018e-05,1.6719657651265152e-05,230.5,5.440250862436703,461.0,6.133398042996649,460.0,6.131226489483141,33.0,3.49650756146648,33.0,3.49650756146648,33.0,3.49650756146648,95.0,4.553876891600541,95.0,4.553876891600541,95.0,4.553876891600541,1319.5,7.185008155943379,2639.0,7.878155336503324,2626.0,7.873217054862741,b,b,l,b,b,4.0465630372009935e-05,3.011204417893124e-05,3.938881821936006e-05,1.1783557262596147e-05,-10.115057576934316,-10.410585327408713,-10.142028583478748,-11.34880545057254,8.093126074401987e-05,3.011204417893124e-05,3.938881821936006e-05,2.356711452519229e-05,1,1,1,1,8.093126074401987,3.0112044178931243,3.9388818219360062,2.35671145251923,80.93126074401987,30.11204417893124,39.38881821936006,23.5671145251923,b
962,Synset('swimming_trunks.n.01'),garm,0,1,0,9,35,14,2,1,-17.275617697781637,0.0,0.9475524475524476,0.5782831362029021,3.1426394819789045e-08,-17.275617697781637,6.285278963957809e-08,4.4510535701647314e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,b,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
963,Synset('silks.n.01'),garm,0,1,0,8,67,5,1,3,-13.364932318719957,0.0,0.8422688422688422,1.1069991464455553,1.5692193073846283e-06,-13.364932318719957,1.5692193073846283e-06,1.5692193073846283e-06,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,141.0,4.948759890378168,141.0,4.948759890378168,141.0,4.948759890378168,l,l,b,l,nb,1.7555588013887174e-17,2.737458561721022e-06,4.146191391511586e-17,1.2591751224145942e-06,-38.58115936931148,-12.808480600207083,-37.72175640501975,-13.58505371613775,1.7555588013887174e-17,2.737458561721022e-06,4.146191391511586e-17,1.2591751224145942e-06,0,1,0,1,1.7555588013887177e-12,0.2737458561721022,4.146191391511586e-12,0.1259175122414594,1.7555588013887175e-11,2.737458561721022,4.1461913915115854e-11,1.2591751224145942,nb
